Sentence,Emotion,Tokenized_Sentence
ớn thiệt mày với tôi khỏe re có 1 điểm chung là không thích nói xấu người khác,Disgust,"['ớn', 'thiệt mày', 'tôi', 'khỏe', 're', '1', 'điểm', 'chung', 'không', 'thích', 'nói xấu', 'người', 'khác']"
bạn bè như cái bẹn bà mỉa_mai,Disgust,"['bạn bè', 'cái', 'bẹn', 'bà', 'mỉa_mai']"
tưởng livestream cười_chảy_nước_mắt,Enjoyment,"['tưởng', 'livestream', 'cười_chảy_nước_mắt']"
nhỏ bạn tâm cơ gì vậy,Disgust,"['nhỏ', 'bạn', 'tâm cơ', 'gì']"
bè này chìm cười_lăn_lộn_trên_sàn,Enjoyment,"['bè', 'chìm', 'cười_lăn_lộn_trên_sàn']"
này là thân ai nấy lo mẹ rồi còn đâu :,Sadness,"['thân', 'ai nấy', 'lo', 'mẹ', 'còn']"
nói xấu thì cẩn thận kaka,Enjoyment,"['nói xấu', 'cẩn thận', 'kaka']"
vài bữa 3 mặt 1 lời là có điềm liền kaka,Enjoyment,"['vài', 'bữa', '3', 'mặt', '1', 'lời', 'điềm', 'liền', 'kaka']"
đừng nói xấu người khác sau lưng vì chính bạn cũng là người bị nói xấu khi không có mặt ở đó thôi cười_lăn_lộn_trên_sàn,Enjoyment,"['đừng', 'nói xấu', 'người', 'khác', 'sau', 'lưng', 'chính', 'bạn', 'cũng', 'người', 'nói xấu', 'không', 'có mặt', 'cười_lăn_lộn_trên_sàn']"
con rắn độc phải gọi chị này bằng cụ,Disgust,"['con', 'rắn', 'độc', 'phải', 'gọi', 'chị', 'bằng', 'cụ']"
tôi tưởng phát trực tiếp luôn chứ cười_chảy_nước_mắt,Enjoyment,"['tôi', 'tưởng', 'phát', 'trực tiếp', 'cười_chảy_nước_mắt']"
tôi đang nói mày đó thứ hỗn láo cười_lăn_lộn_trên_sàn,Disgust,"['tôi', 'nói', 'mày', 'thứ', 'hỗn láo', 'cười_lăn_lộn_trên_sàn']"
bộ mắc nói xấu người khác lắm hả,Anger,"['bộ', 'mắc', 'nói xấu', 'người', 'khác', 'lắm']"
block luôn chứ còn gì nữa à mà mình không có thói quen nói xấu ai cả chỉ toàn là trung gian cho bọn mafia nó nói xấu nhau thôi,Disgust,"['block', 'còn', 'gì', 'mình', 'không', 'thói quen', 'nói xấu', 'ai', 'cả', 'chỉ', 'toàn', 'trung gian', 'bọn', 'mafia', 'nó', 'nói xấu', 'nhau']"
này bỏ đi là vừa,Anger,"['bỏ', 'vừa']"
vãi lồn luôn,Surprise,"['vãi', 'lồn']"
ác,Surprise,['ác']
thế chắc em chỉ nói xấu thôi đúng không,Disgust,"['thế', 'chắc', 'em', 'chỉ', 'nói xấu', 'đúng', 'không']"
phe ta đã mất hết trụ cười,Enjoyment,"['phe', 'ta', 'mất', 'hết', 'trụ', 'cười']"
phe ta đang ăn tà phe địch đẩy đến tận nhà kaka,Enjoyment,"['phe', 'ta', 'ăn', 'tà phe', 'địch', 'đẩy', 'tận', 'nhà', 'kaka']"
lính 3 đường siêu cấp tấn công,Enjoyment,"['lính', '3', 'đường', 'siêu cấp', 'tấn công']"
kỳ vậy bà,Surprise,"['kỳ', 'bà']"
để lúc không chơi nữa nó bóc phốt đó,Fear,"['để', 'lúc', 'không', 'chơi', 'nó', 'bóc', 'phốt']"
bè chứ bạn địt mẹ gì cái loại khốn nạn này cười,Disgust,"['bè', 'bạn', 'địt', 'mẹ', 'gì', 'cái', 'loại', 'khốn nạn', 'cười']"
bạn cái lồn gì loại này,Disgust,"['bạn', 'cái', 'lồn', 'gì', 'loại']"
này là bạn chơi thân chứ bạn thân địt mẹ gì thân ai nấy lo cười,Disgust,"['bạn', 'chơi', 'thân', 'bạn', 'thân địt', 'mẹ', 'gì', 'thân', 'ai nấy', 'lo', 'cười']"
bạn cái lồn gì bạn gì,Anger,"['bạn', 'cái', 'lồn', 'gì', 'bạn', 'gì']"
sợ nha,Fear,"['sợ', 'nha']"
không tag không dính đâu cười đã tag là quay không trượt phát nào,Enjoyment,"['không', 'tag', 'không', 'dính', 'cười', 'tag', 'quay', 'không', 'trượt', 'phát', 'nào']"
đi với bụt mặc áo cà sa đi với rắn độc thì đem dao,Disgust,"['bụt', 'mặc', 'áo', 'cà sa', 'rắn', 'độc', 'đem', 'dao']"
vậy là 2 đứa này hại mình mỉm_cười_ngược,Sadness,"['2', 'đứa', 'hại', 'mình', 'mỉm_cười_ngược']"
chúng mày coi chừng,Anger,"['chúng mày', 'coi chừng']"
mỉa_mai nó 2 bang đó,Disgust,"['mỉa_mai', 'nó', '2', 'bang']"
ê nha,Surprise,['ê nha']
đừng ác nha cười_lăn_lộn_trên_sàn,Enjoyment,"['đừng', 'ác nha', 'cười_lăn_lộn_trên_sàn']"
thân thiết gì loại này cười,Disgust,"['thân thiết', 'gì', 'loại', 'cười']"
nếu trong 1 nhóm bạn khi không có người nào đó mà mấy đứa khác lại nói xấu về người đó thì tin tôi đi khi không có mình ở đó bọn đó cũng nói xấu mình thôi nên nghỉ chơi với mấy đứa sống kiểu vậy đi,Disgust,"['nếu', '1', 'nhóm', 'bạn', 'không', 'người', 'nào', 'mấy', 'đứa', 'khác', 'nói xấu', 'về', 'người', 'tin', 'tôi', 'không', 'mình', 'bọn', 'cũng', 'nói xấu', 'mình', 'nghỉ chơi', 'mấy', 'đứa', 'sống', 'kiểu']"
rắn,Disgust,['rắn']
thứ mất dạy chứ bạn bè gì loại này đội lốt người chứ nó là rắn độc cười,Disgust,"['thứ', 'mất', 'dạy', 'bạn bè', 'gì', 'loại', 'đội', 'lốt', 'người', 'nó', 'rắn', 'độc', 'cười']"
mày đừng để tôi up lên hài_lòng,Anger,"['mày', 'đừng', 'để', 'tôi', 'up', 'lên', 'hài_lòng']"
1 bạn 1 gián điệp 2 mang,Disgust,"['1', 'bạn', '1', 'gián điệp', '2', 'mang']"
đéo hiểu là có gì vui chơi kiểu vậy dẹp mẹ đi thân đéo gì không may có bất đồng cái là lật mặt nhau liền,Anger,"['đéo', 'hiểu', 'gì', 'vui chơi', 'kiểu', 'dẹp', 'mẹ', 'thân đéo', 'gì', 'không', 'may', 'bất đồng', 'cái', 'lật', 'mặt', 'nhau', 'liền']"
lộn cái bàn cười_lăn_lộn_trên_sàn,Disgust,"['lộn', 'cái', 'bàn', 'cười_lăn_lộn_trên_sàn']"
ê nha ê nha,Surprise,"['ê nha', 'ê nha']"
hỏi chấm con mẹ nó luôn,Anger,"['hỏi', 'chấm', 'con', 'mẹ', 'nó']"
cảnh này thật quen thuộc cười,Enjoyment,"['cảnh', 'quen thuộc', 'cười']"
nóng người,Anger,"['nóng', 'người']"
thật sự là kém đúng ra phải ghi âm như anh em mình thế là bọn kia không cãi được cười_lăn_lộn_trên_sàn,Enjoyment,"['thật sự', 'kém', 'đúng ra', 'phải', 'ghi âm', 'anh em', 'mình', 'thế là', 'bọn', 'không', 'cãi', 'được', 'cười_lăn_lộn_trên_sàn']"
con mãng xà này,Disgust,"['con', 'mãng', 'xà']"
loại này chỉ có vứt,Disgust,"['loại', 'chỉ', 'vứt']"
1 rắn độc,Disgust,"['1', 'rắn', 'độc']"
phụ nữ là thứ sinh vật vô cùng ngu xuẩn,Disgust,"['phụ nữ', 'thứ', 'sinh vật', 'vô cùng', 'ngu', 'xuẩn']"
trói nó lại mang ra nhà nghỉ gần nhất rồi báo lại số phòng cho tôi chào_quân_sự,Anger,"['trói', 'nó', 'mang', 'nhà nghỉ', 'gần', 'nhất', 'báo', 'số', 'phòng', 'tôi', 'chào_quân_sự']"
đồ độc ác,Anger,"['đồ', 'độc ác']"
kỳ vậy cười,Surprise,"['kỳ', 'cười']"
mày chết,Enjoyment,"['mày', 'chết']"
ê loại này nên né chứ bạn bè cái quần què gì,Disgust,"['ê loại', 'né', 'bạn bè', 'cái', 'quần què', 'gì']"
là sao nữa vậy cười,Surprise,"['sao', 'cười']"
phụ nữ là cái gì đó mà vũ trụ này cũng địt mẹ giải thích được,Disgust,"['phụ nữ', 'cái', 'gì', 'vũ trụ', 'cũng', 'địt', 'mẹ', 'giải thích', 'được']"
bạn thân ai người ấy lo cười_chảy_nước_mắt,Disgust,"['bạn', 'thân', 'ai', 'người', 'lo', 'cười_chảy_nước_mắt']"
loại này vứt,Disgust,"['loại', 'vứt']"
gì vậy má cười,Surprise,"['gì', 'má', 'cười']"
nói xấu nhưng quay video khó_xử,Fear,"['nói xấu', 'nhưng', 'quay', 'video', 'khó_xử']"
cẩn thận chính con bạn thân lại đâm mày đấy mà con bạn thân cũng cẩn thận với những đứa hay nói xấu người khác thì kiểu gì chính mày cũng bị nó nói xấu thôi cười,Fear,"['cẩn thận', 'chính', 'con', 'bạn', 'thân', 'đâm', 'mày', 'con', 'bạn', 'thân', 'cũng', 'cẩn thận', 'đứa', 'hay', 'nói xấu', 'người', 'khác', 'kiểu', 'gì', 'chính mày', 'cũng', 'nó', 'nói xấu', 'cười']"
bạn thân lồn gì,Disgust,"['bạn', 'thân lồn', 'gì']"
loại hai lòng nó vậy đó ai nó cũng muốn thân thằng nào nó cũng muốn chơi ác,Disgust,"['loại', 'hai', 'lòng', 'nó', 'ai', 'nó', 'cũng', 'muốn', 'thân', 'thằng', 'nào', 'nó', 'cũng', 'muốn', 'chơi', 'ác']"
rắn gọi bằng cụ tổ,Disgust,"['rắn', 'gọi', 'bằng', 'cụ', 'tổ']"
ê sợ nha cười,Fear,"['ê sợ', 'nha', 'cười']"
ghi lại nào nghỉ chơi phốt cười,Enjoyment,"['ghi', 'nào', 'nghỉ', 'chơi', 'phốt', 'cười']"
thế địt mẹ mày đứa nào quay lại toàn cảnh cái video này đáng_yêu,Anger,"['thế', 'địt', 'mẹ', 'mày', 'đứa', 'nào', 'quay', 'toàn cảnh', 'cái', 'video', 'đáng_yêu']"
ác như vậy cười_lăn_lộn_trên_sàn,Enjoyment,"['ác', 'như vậy', 'cười_lăn_lộn_trên_sàn']"
sợ vãi lồn cười_chảy_nước_mắt,Fear,"['sợ', 'vãi', 'lồn', 'cười_chảy_nước_mắt']"
thâm thì thôi luôn má quãi chè đậu,Disgust,"['thâm', 'má', 'quãi', 'chè', 'đậu']"
đùa à mày,Anger,"['đùa', 'mày']"
địt mẹ rắn 2 chân,Disgust,"['địt', 'mẹ', 'rắn', '2', 'chân']"
ghê quá mới hóng được ảnh clip mới nhất trên hóng hớt mỗi ngày,Fear,"['ghê', 'mới', 'hóng', 'được', 'ảnh', 'clip', 'mới', 'nhất', 'trên', 'hóng', 'hớt', 'mỗi', 'ngày']"
bộ công ty mình nghèo lắm hay sao mà để nhà nước nuôi cơm chỉ vậy,Disgust,"['bộ', 'công ty', 'mình', 'nghèo', 'lắm', 'hay', 'sao', 'để', 'nhà nước', 'nuôi', 'cơm', 'chỉ']"
chúng tôi gọi đó là đi bồi dưỡng nghiệp vụ cười_lăn_lộn_trên_sàn,Enjoyment,"['chúng tôi', 'gọi', 'bồi dưỡng', 'nghiệp vụ', 'cười_lăn_lộn_trên_sàn']"
nghỉ theo khoản mấy vậy chị,Disgust,"['nghỉ', 'theo', 'khoản', 'mấy', 'chị']"
nhanh trí nói mai em đi tù rồi chị ơi cười_lăn_lộn_trên_sàn,Enjoyment,"['nhanh trí', 'nói', 'mai', 'em', 'tù', 'chị', 'ơi', 'cười_lăn_lộn_trên_sàn']"
chắc luật thai sản mới thôi mà,Disgust,"['chắc', 'luật', 'thai sản', 'mới']"
không nha anh ơi cỡ kế toán trưởng mà nghỉ lâu thế thì nhân sự chỉ là chữ viết tắt trong mắt em thôi ạ tan_chảy àk hi hi,Disgust,"['không', 'nha', 'anh', 'ơi', 'cỡ', 'kế toán trưởng', 'nghỉ', 'lâu', 'thế', 'nhân sự', 'chỉ', 'chữ viết', 'tắt', 'mắt', 'em', 'tan_chảy', 'àk', 'hi hi']"
chỉ tính đẻ 5 đứa nên nghỉ thai sản hơi lâu thôi ý mà đùa,Disgust,"['chỉ', 'tính', 'đẻ', '5', 'đứa', 'nghỉ', 'thai sản', 'hơi', 'lâu', 'thôi ý', 'đùa']"
chị đi công tác vùng nào vậy ạ cười,Disgust,"['chị', 'công tác', 'vùng', 'nào', 'cười']"
chỉ đi trồng rau đúng không cười_chảy_nước_mắt,Disgust,"['chỉ', 'trồng', 'rau', 'đúng', 'không', 'cười_chảy_nước_mắt']"
ý là kịch khung là 10 năm còn không thì chị bồi dưỡng 7 năm xong về nhường lại ghế che_miệng,Enjoyment,"['ý', 'kịch', 'khung', '10', 'năm', 'còn', 'không', 'chị', 'bồi dưỡng', '7', 'năm', 'xong', 'về', 'nhường', 'ghế', 'che_miệng']"
đột xuất cỡ này chỉ có đi tù,Enjoyment,"['đột xuất', 'cỡ', 'chỉ', 'tù']"
công ty mình tốt quá vị trí của chị vẫn đảm bảo đi làm bình thường sau 710 năm nghỉ đột xuất luôn á tốt quá rồi,Enjoyment,"['công ty', 'mình', 'tốt', 'vị trí', 'chị', 'vẫn', 'đảm bảo', 'làm', 'bình thường', 'sau', '710', 'năm', 'nghỉ', 'đột xuất', 'tốt']"
khoản 2 à cười_lăn_lộn_trên_sàn,Enjoyment,"['khoản', '2', 'cười_lăn_lộn_trên_sàn']"
lần nghỉ phép này chắc phải đến lúc nghỉ hưu luôn quá,Enjoyment,"['lần', 'nghỉ phép', 'chắc', 'phải', 'lúc', 'nghỉ', 'hưu']"
chị nghỉ đột xuất mà chị nghỉ ngắn ngày quá hả chị cười_lăn_lộn_trên_sàn,Enjoyment,"['chị', 'nghỉ', 'đột xuất', 'chị', 'nghỉ', 'ngắn', 'ngày', 'chị', 'cười_lăn_lộn_trên_sàn']"
710 năm nữa chị quay lại thì đến lượt em nha cười_chảy_nước_mắt,Enjoyment,"['710', 'năm', 'chị', 'quay', 'lượt', 'em', 'nha', 'cười_chảy_nước_mắt']"
trân sinh nghề tử nghiệp quá cười_ngượng_ngùng cười_chảy_nước_mắt,Enjoyment,"['trân sinh', 'nghề', 'tử nghiệp', 'cười_ngượng_ngùng', 'cười_chảy_nước_mắt']"
em không thích ăn cơm nhà nước chị ạ thế nhé,Enjoyment,"['em', 'không', 'thích', 'ăn', 'cơm', 'nhà nước', 'chị', 'thế']"
nhà nước bao nuôi chị rồi cười,Enjoyment,"['nhà nước', 'bao', 'nuôi', 'chị', 'cười']"
đọc nhanh quá tưởng nghỉ phép 710 ngày cười_lăn_lộn_trên_sàn,Enjoyment,"['đọc', 'nhanh', 'tưởng', 'nghỉ phép', '710', 'ngày', 'cười_lăn_lộn_trên_sàn']"
sai 1 ly đi cái 10 cuốn lịch,Enjoyment,"['sai', '1', 'ly', 'cái', '10', 'cuốn', 'lịch']"
chị đi nghỉ dưỡng ạ,Surprise,"['chị', 'nghỉ dưỡng']"
nghỉ thật hay bóc lịch 10 năm,Enjoyment,"['nghỉ', 'hay', 'bóc', 'lịch', '10', 'năm']"
chắc chị nghĩ hưu luôn rồi,Enjoyment,"['chắc', 'chị', 'nghĩ', 'hưu']"
mai mốt đi làm coi chừng nghỉ đột xuất 710 năm nha em hài_lòng,Fear,"['mai mốt', 'làm', 'coi chừng', 'nghỉ', 'đột xuất', '710', 'năm', 'nha', 'em', 'hài_lòng']"
chị thu đi tù ạ,Enjoyment,"['chị', 'thu', 'tù']"
có vẻ chị ấy đi đào tạo nghiệp vụ hơi lâu cười,Enjoyment,"['có vẻ', 'chị', 'đào tạo', 'nghiệp vụ', 'hơi', 'lâu', 'cười']"
chắc đi tu theo khóa nên vậy,Enjoyment,"['chắc', 'đi tu', 'theo', 'khóa']"
chị lành ít dữ nhiều chắc giảm án cũng sâu à cười,Enjoyment,"['chị', 'lành', 'ít', 'dữ', 'nhiều', 'chắc', 'giảm', 'án', 'cũng', 'sâu', 'cười']"
hèn chi bà kế toán viên công ty tôi nghe nói bả vô làm lúc công ty mới thành lập luôn đã trải qua mấy đời kế toán trưởng rồi mà công ty bổ nhiệm bả lên kế toán trưởng bả nhất định không chịu làm kế toán viên thôi kaka,Enjoyment,"['hèn chi', 'bà', 'kế toán viên', 'công ty', 'tôi', 'nghe', 'nói', 'bả', 'vô', 'làm', 'lúc', 'công ty', 'mới', 'thành lập', 'trải', 'qua', 'mấy', 'đời', 'kế toán trưởng', 'công ty', 'bổ nhiệm', 'bả', 'lên', 'kế toán trưởng', 'bả', 'nhất định', 'không', 'chịu', 'làm', 'kế toán viên', 'kaka']"
không chị em không muốn thăng tiến trong thời điểm này cảm ơn chị,Disgust,"['không', 'chị em', 'không', 'muốn', 'thăng tiến', 'thời điểm', 'cảm ơn', 'chị']"
bận đi tu dưỡng đạo đức à cười,Enjoyment,"['bận', 'tu dưỡng', 'đạo đức', 'cười']"
trại giam chí hòa hân hạnh chào đón chị cười_chảy_nước_mắt,Enjoyment,"['trại', 'giam chí', 'hòa', 'hân hạnh', 'chào đón', 'chị', 'cười_chảy_nước_mắt']"
nghề không biết ăn cơm nhà nước lúc nào mỉm_cười_ngược,Enjoyment,"['nghề', 'không', 'biết', 'ăn', 'cơm', 'nhà nước', 'lúc nào', 'mỉm_cười_ngược']"
rồi chị đi bồi dưỡng theo bả khoan luôn,Enjoyment,"['chị', 'bồi dưỡng', 'theo', 'bả', 'khoan']"
710 năm chắc đi tù cười_chảy_nước_mắt,Enjoyment,"['710', 'năm', 'chắc', 'tù', 'cười_chảy_nước_mắt']"
chắc nghỉ thai sản thôi không cần lo lắng quá,Enjoyment,"['chắc', 'nghỉ', 'thai sản', 'không', 'cần', 'lo lắng']"
cụ thể là đi tù,Enjoyment,"['cụ thể', 'tù']"
không biết nên vui hay buồn mặt_nước_mắt_rưng_rưng,Enjoyment,"['không', 'biết', 'vui', 'hay', 'buồn', 'mặt_nước_mắt_rưng_rưng']"
tôi là admin tôi cũng bấm nút biến hình luôn chạy nhanh còn kịp,Fear,"['tôi', 'admin', 'tôi', 'cũng', 'bấm', 'nút', 'biến hình', 'chạy', 'nhanh', 'còn', 'kịp']"
nghỉ đẻ đột xuất dài hạn cười_lăn_lộn_trên_sàn,Enjoyment,"['nghỉ', 'đẻ', 'đột xuất', 'dài hạn', 'cười_lăn_lộn_trên_sàn']"
viết 710 năm là được rồi viết rõ kế toán mới không dám nhận việc đâu cười_chảy_nước_mắt,Enjoyment,"['viết', '710', 'năm', 'được', 'viết', 'rõ', 'kế toán', 'mới', 'không', 'dám', 'nhận', 'việc', 'cười_chảy_nước_mắt']"
nghỉ ăn dưỡng hơi lâu nhỉ,Enjoyment,"['nghỉ', 'ăn dưỡng', 'hơi', 'lâu']"
trong 36 kế thì kế toán dễ được nghỉ dưỡng lâu dài nhất kaka,Enjoyment,"['36', 'kế', 'kế toán', 'dễ', 'được', 'nghỉ dưỡng', 'lâu dài', 'nhất', 'kaka']"
winmart cứu chị 1 mạng rồi đấy cười hài_lòng,Enjoyment,"['winmart', 'cứu', 'chị', '1', 'mạng', 'cười', 'hài_lòng']"
chị đi mút chỉ cười,Enjoyment,"['chị', 'mút', 'chỉ', 'cười']"
là đẻ 34 đứa liền hay là đi tù 710 năm cười_lăn_lộn_trên_sàn,Enjoyment,"['đẻ', '34', 'đứa', 'liền', 'hay là', 'tù', '710', 'năm', 'cười_lăn_lộn_trên_sàn']"
chị ấy chỉ đi tu nghiệp thôi em àk kaka,Enjoyment,"['chị', 'chỉ', 'tu nghiệp', 'em', 'àk', 'kaka']"
nhắm làm được không chị cười_chảy_nước_mắt,Enjoyment,"['nhắm', 'làm', 'được', 'không', 'chị', 'cười_chảy_nước_mắt']"
nghe thấy hấp dẫn liền thiên_thần,Enjoyment,"['nghe', 'thấy', 'hấp dẫn', 'liền', 'thiên_thần']"
7 đến 10 năm sau đến lượt em có việc đột xuất,Fear,"['7', '10', 'năm', 'sau', 'lượt', 'em', 'việc', 'đột xuất']"
chị nghỉ đi mua lắc bạc à admin cười,Enjoyment,"['chị', 'nghỉ', 'mua', 'lắc', 'bạc', 'admin', 'cười']"
sumer trips gì dài dữ vậy chị,Surprise,"['sumer', 'trips', 'gì', 'dài', 'dữ', 'chị']"
em chắc có sao thì đi khoản 1 thôi cười_ngượng_ngùng,Enjoyment,"['em', 'chắc', 'sao', 'khoản', '1', 'cười_ngượng_ngùng']"
vài bữa đi theo chị thu luôn,Fear,"['vài', 'bữa', 'theo', 'chị', 'thu']"
rồi chị ra xong em có vào thay không má cười_lăn_lộn_trên_sàn,Enjoyment,"['chị', 'xong', 'em', 'vào', 'thay', 'không', 'má', 'cười_lăn_lộn_trên_sàn']"
may không sang kế toán nha cười_lăn_lộn_trên_sàn,Enjoyment,"['may', 'không', 'sang', 'kế toán', 'nha', 'cười_lăn_lộn_trên_sàn']"
chắc chị nhận công tác mới trong tù nhiệm vụ bóc lịch,Enjoyment,"['chắc', 'chị', 'nhận', 'công tác', 'mới', 'tù', 'nhiệm vụ', 'bóc', 'lịch']"
nghỉ dữ chị,Enjoyment,"['nghỉ', 'dữ', 'chị']"
việc đột xuất này thấy cấn cấn à cười,Enjoyment,"['việc', 'đột xuất', 'thấy', 'cấn cấn', 'cười']"
