Sentence,Emotion
corn cẩn thận nha không quen mồm,Other
hết cứu quen mồm thành ra nói nhanh hơn não =)),Enjoyment
cười đái:))))),Enjoyment
bạn giải đề ta tới đâu rồi,Other
sao nữa 🤣,Enjoyment
:)) rất bận của bạn đây hả :)))),Enjoyment
bạn ơi,Other
🥰 xưa cũng quê y vậy á mà giờ thấy nó cũng hài kệ vui là được,Enjoyment
tôi nè,Other
cẩn thận nha anh ơi,Other
examiner why are you pussy làm người không làm đi làm cái lồn,Other
thông minh hơn nữa là ghi pussy luôn,Other
tôi cười một hồi tôi die quá,Enjoyment
không sao nhầm bờ bò với p phở là bình thường,Other
bạn đúng không,Other
tôi rất lồn à,Other
i am very busy,Other
bận con mèo con,Other
hả pussy gì cơ,Surprise
thay vì nói i am sick thì nói i am dick,Other
tôi rất bộn lần,Other
nhận ngay speaking 10 luôn,Other
:))) là sao nữa,Other
em đang pussy đừng có disturb me,Other
trời ơi trời,Other
dịch em với chồng ơi😔,Other
tôi yêu thích sự bận rộn i love pusy,Other
quá trời cái bình luận rồi😭😭😭,Other
hết chữ lộn hả,Other
ê hình như nãy mới thấy bình luận nào ở cái bài khác tính nhiệt độ ấy,Other
bờ sì no pussy,Other
bà cố ơi thiếu mỗi chữ s nữa là tuyệt đối điện ảnh,Other
tôi rất chim,Other
ủa pusy là gì mọi người,Other
đừng tưởng tôi ngu tiếng anh là bây thích làm gì làm nha 🤣,Enjoyment
đi thi ghi nhầm duck thành dick,Other
dịch kangaroo thành máy lọc nước thay vì con kangaroo:),Enjoyment
cái gì cơ=))),Surprise
có liệu không,Other
em xin ngủm trước đủ wow rồi đó,Enjoyment
tôi rất cái lồn,Other
có phải là như vậy không=)))),Enjoyment
tôi rất lồn👍,Other
tôi rất căng mông,Other
mình viết nhầm my husband thành choi soobin😭🙏🙏,Other
tụi bị póng:))),Other
bơ pẹc luôn anh huy ơi,Enjoyment
we are we is quy y cửa phật hay gì,Other
tôi rất mèo ok,Other
=)) pussy gì cơ,Enjoyment
xé bài rồi đi về đi=)),Enjoyment
hungry thành horny:))),Enjoyment
nhầm hay quá ha,Other
i love dog nhưng vô tình thành i love doggy,Other
tuyệt đối nhạy cảm,Other
trí bảo very business đi,Other
tất cả là tại cái thai học thuật,Other
i gone thành i gooner i come back thành i cum back shoot thành back shot tôi nghĩ đã đến lúc không nên học slang language,Other
tôi không thích bận rộn no i dont like pussy no pussy tôi thích con vịt i love my dick,Other
dùng từ very có đúng không mọi người ví dụ i am very hungry,Other
tôi cũng bị một lần may là phát hiện ra 😞,Other
má người chấm bài chắc sốc lắm,Other
không sao lần sau mình ghi thêm chữ s nữa là được,Other
rất là lồn nha,Other
ghi nhầm insect thành incest bili,Other
bữa tôi nói với ông thầy là tôi bận thay vì đọc là busy thì tôi đọc là pussy pussy trong tiếng anh là cái lồn,Other
sao lại vậy,Other
vô phòng thi speaking giám khảo hỏi tại sao bố mẹ lại đặt tên bạn như vậy,Sadness
busy có gì đặc biệt vậy,Other
trời đất ơi,Other
bạch thủ 69 77,Other
cháu ra đi quá nhanh cầu cho cháu yên nghỉ thanh thản,Sadness
đi nào mà khổ quá vậy trời cầu mong cho bạn ấy sớm được siêu thoát,Sadness
chịu không hiểu đi kiểu gì,Anger
má chạy ác,Anger
điện thoại văng ra kia chắc nhìn điện thoại không để ý à,Other
phải đầu tư nón bảo hiểm an toàn hơn,Other
mũ full vẫn toạch 😢,Sadness
đi kiểu gì mà lại chui vào gầm xe thể được nhỉ,Surprise
nè,Other
trong trường hợp này có đi không nhỉ,Other
vừa xong à bạn,Other
tử vong chứ sao không lúc mới còn thở không ai chịu đưa đi cấp cứu dùm đứng quay video sao không tử vong được,Other
chắc không dưới 100km/h,Other
quá đỉnh luôn chả có ai hơn hết chúc mừng,Enjoyment
chạy kiểu gì vậy trời ban ngày chứ có phải ban đêm đâu,Surprise
vỗ tay vỗ tay thế là gia đình đỡ đi một gánh nặng dân làng bớt đi một thằng ngổ ngáo,Enjoyment
nằm vậy đau lưng lắm😭,Sadness
chạy để dắt vào đuôi xe kiểu này chỉ có chạy ngu mắt trưng cho vui :)),Other
chạy nhanh quá,Other
a di đà phật,Sadness
vãi lồn,Surprise
số đây rồi,Other
nó đang ngủ hả,Other
biết giữ nguyên hiện trường chắc là không sao,Other
nam mô a di đà phật,Sadness
ô tô kiểu đứng im cũng dính đòn,Other
a di đà phật khổ cho bố mẹ khổ cho lái xe ô tô,Sadness
còn cái lồn gì là người nữa,Other
xã hội mất đi một thần gió rồi chia buồn cùng bác tài,Disgust
vãi cả lồn,Surprise
sao không phải biển 4953 mà cũng bị tai nạn nữa kìa,Surprise
đầu nát bét sao sống nổi 🥶🥶,Fear
chia buồn cùng gia đình anh em chốt cặp 696 cho em😥,Sadness
chưa có người nhà đến à bạn,Other
mong là tài xế không bị sao chứ húc vào đít xe thì thương tiếc gì,Other
không hiểu luôn,Other
lại phóng nhanh và phanh gấp gặp nhau đây mà,Other
chắc là bám sát đuôi xe tải quá,Other
gì ghê vậy 😭😭😭,Fear
khổ thân nhưng xin mọi người đừng vừa đi vừa dùng điện thoại nữa,Other
nam mô a di đà phật,Sadness
nam mô a di đà phật mong em được siêu thoát,Sadness
làm khổ cho ông xe ô tô,Other
đi kiểu gì mà chui cỡ đó vậy trời,Surprise
bị từ 10 giờ trưa hôm qua rồi chú này cũng lớn tuổi rồi,Other
vừa đi vừa bấm điện thoại rồi,Other
tưởng tỉnh nào hóa ra 78 quê mình 😶,Surprise
nam mô a di đà phật,Sadness
nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật nam mô tây phương cực lạc thế giới đại từ đại bi tiếp dẫn đạo sư a di đà phật,Sadness
nam mô a di đà phật mong hương linh cháu sớm được siêu thoát,Sadness
ôi anh ơi,Other
cái xe cắm đứng luôn kia chắc đi chậm lắm,Other
nếu tất cả đều đi chậm có xảy ra tai nạn cũng nhẹ nhàng nam mô địa tạng vương bồ tát,Other
nam mô a di đà phật cầu cho linh hồn siêu thoát về miền tây phương cực lạc,Sadness
nhìn đã biết xe máy chạy nhanh mới bị nặng như vậy,Other
nam mô a di đà phật,Other
tốc độ cao và hậu quả,Other
thấy live quá trời mà không ai đưa đi cấp cứu,Other
đít xe có đường đâu mà đi vào đó bọn xe máy nó mù à 🤣🤣🤣,Enjoyment
coi video ghê lắm,Fear
ngủ gật hả trời,Surprise
nếu nạn nhân đội mũ bảo hiểm có hàm thì khả năng tử vong thấp hơn,Other
nón bảo hiểm không bể mà bể đầu,Other
chạy tốc độ chắc cũng không vừa đâu chia buồn cùng hai gia đình,Sadness
quá đẳng cấp luôn bạn là số hai thì không ai là số một,Other
nón bảo hiểm của hãng nào mà bền vậy,Other
viết bài như cứt cái này gọi là tông vào đít xe ben chứ không phải va chạm,Anger
thích thể hiện thì ông trời không đỡ,Other
a di đà phật tội nghiệp,Sadness
lỗi do xe ben chạy ngoài đường ca này nhọc rồi,Other
nam mô địa tạng vương bồ tát,Other
một quả quá chính xác ngủ luôn,Other
cái mũ áo đầy tiết,Other
chạy kiểu gì đấy,Surprise
vậy là do lỗi của ai vậy,Other
đam mê tốc độ thì chấp nhận,Other
xe phân khối lớn mà lao nhanh không phanh kịp mô phật,Other
cái này chạy tốc độ cao xử lý không kịp phải không chui luôn tới đó mà 😨,Fear
người nát bét mũ còn nguyên đi kiểu không kịp bấm giờ kết thúc,Other
hên đeo khẩu trang nên nhìn đỡ sợ hơn🥹,Sadness
nam mô a di đà phật thương xót quá,Sadness
đi kiểu gì mà lại chui vào đít người ta thế không biết,Surprise
kiểu vừa đi vừa xem điện thoại là cái chắc,Other
nhìn yêu ghê vậy trời cho miếng đi tội em mà,Enjoyment
cái mặt thương thế cho em miếng để khỏi liếm tay,Sadness
phải tôi là tôi nhường tất 🥹,Sadness
giống hệt mèo nhà mình không bao giờ kêu hay lao vào mâm chỉ ngồi nhìn thôi,Other
nằm khoanh tay rồi đưa mắt theo đũa của cậu chủ thi thoảng lại giơ bàn tay vơi theo cưng xỉu,Enjoyment
bé mèo có giáo dục ngoan xinh,Enjoyment
cậu chủ nhỏ ơi cho em một miếng với em dễ thương quá,Enjoyment
bàn ăn nhiều đồ ăn thế sao lại không cho em miếng cho đỡ thèm,Sadness
mình nhường cho bé mèo ăn đi sao cháu tham ăn quá đấy,Other
em này cũng vậy nè,Other
cho em mèo miếng tội nghiệp em ấy,Sadness
chú mèo dễ thương quá,Enjoyment
sao mà yêu dữ vậy trời,Enjoyment
dễ thương quá đừng trêu em tội em cho em xin một miếng nào,Enjoyment
bé mèo đáng yêu quá,Enjoyment
thương em quá anh hai cho em ăn với,Other
nhòm miệng quá xá,Enjoyment
nhìn thấy thương em ấy thế cho em miếng đi,Sadness
hihi yêu quá đi,Enjoyment
dễ thương quá đi,Enjoyment
hỡi ơi thì cũng vì miếng cơm manh cá cả thôi mà,Other
cưng quá đi mèo ơi,Enjoyment
thương quá à,Enjoyment
cute quá trời,Enjoyment
nhìn mặt đáng yêu quá,Enjoyment
thương em mèo quá,Sadness
nhìn liếm chân thương thế,Other
ngại nữa chứ,Other
cute quá,Enjoyment
cho xin miếng coi mèo said,Enjoyment
u là trời thương em quá đi,Enjoyment
yêu quá đi,Enjoyment
ui yêu thế nhỉ,Enjoyment
trời ơi yêu quá cơ,Enjoyment
em mèo dễ thương quá,Enjoyment
không liên quan tới mèo nhưng em chó nhà mình xin ăn không được sẽ sủa cả mình 😝,Enjoyment
ôi yêu thế,Enjoyment
fanpage mình có bộ ngủ xinh,Other
ôi thương em không cho em miếng,Other
bé mèo cưng quá,Enjoyment
dễ thương vô cùng,Enjoyment
giống cháu tôi ghê,Enjoyment
dễ thương quá,Enjoyment
trời ơi thấy thương mèo quá à,Other
nhìn bé mèo đáng yêu quá thèm lắm rồi,Enjoyment
yêu quá trời ❤️❤️❤️,Enjoyment
đáng yêu quá,Enjoyment
yêu quá thôi,Enjoyment
nhớ mèo của tôi🥺🥺,Sadness
cho em miếng 😍 thương 🥰,Enjoyment
yêu em ấy ghê chưa ♥️♥️♥️,Enjoyment
đáng yêu thế chứ lị,Enjoyment
ăn nhanh đi em rửa chén choa 🥹,Enjoyment
giống mèo nhà mình,Other
yêu chưa kìa,Enjoyment
dễ thương vậy cà,Enjoyment
cái tay cái miệng xinh thế,Enjoyment
yêu quá đi mất,Enjoyment
xem mấy lần không chán sao em đáng yêu quá,Enjoyment
yêu lắm cơ,Enjoyment
cưng muốn xỉu,Enjoyment
nhìn dáng yêu quá,Enjoyment
bé dễ thương ha,Enjoyment
duyên nguyễn nguyễn minh duy cưng quá,Enjoyment
thương quá hà,Other
làm chú chủ của tôi hơi lâu rồi đấy,Other
đáng yêu quá bé ngoan quá đi,Enjoyment
tội nghiệp quá chừng cậu chủ kỳ quá không cho ta miếng nữa,Other
đáng yêu thế,Enjoyment
cho bạn ý miếng đi chứ😁😁😁😘,Enjoyment
nhìn yêu vậy,Enjoyment
dễ thương quá à,Enjoyment
ăn mà áp lực,Other
thương quá cho em miếng đi mà,Sadness
nhìn đáng yêu quá,Enjoyment
trời ơi em liếm tay,Enjoyment
mèo cưng quá cậu chủ cho mèo xin miếng thịt,Enjoyment
sao mà đáng yêu vậy,Enjoyment
mèo xinh đáng yêu thương quá mèo ơi cho xin miếng,Enjoyment
mều đáng yêu quá 🥰🥰🥰,Enjoyment
thương quá đi,Enjoyment
trông dễ thương quá cậu chủ cứ mãi lo ăn,Enjoyment
nhìn thương em thế,Other
cho em miếng đi bé để em cứ nhìn theo tay gắp thức ăn thương quá à,Other
cưng thiệt sự,Enjoyment
mèo dễ thương ngoan quá,Enjoyment
ham ăn nhưng không vụng,Other
hoàng thượng said sen ơi cho tôi miếng,Other
em mèo đáng yêu quá,Enjoyment
mèo dễ thương,Enjoyment
thấy thương quá,Other
thương quá đi,Enjoyment
yêu em mèo này thế,Enjoyment
mèo said cho miếng coi,Enjoyment
biểu cảm đáng yêu quá,Enjoyment
yêu thế mèo ơi,Enjoyment
nhìn cưng quá,Enjoyment
yêu thế bé mèo quá ngoan,Enjoyment
cậu chủ xin dừng tay,Other
yêu dữ trời,Enjoyment
cưng quá cục vàng ơi,Enjoyment
tan chảy vì em,Enjoyment
cái tôi để ý là nhìn sắc của cậu bé🤩,Enjoyment
cho em xin ba miếng thôi,Enjoyment
thương em không sao không cho em ăn,Other
thương em mèo quá,Other
mèo có giáo dục chủ nhỏ vô nhân ái,Other
chắc tôi ăn hết phần chồng tôi rồi cũng nên chứ lấy nhau gần 5 năm mà tôi thì mập lên còn chồng tôi vẫn ốm nhom 🤣🤣,Enjoyment
người yêu tôi không ăn là bỏ chứ không để bữa hai thừa bỏ ăn không hết bỏ nhất quyết không ăn thêm,Other
