Sentence,Emotion,Tokenized_Sentence
bà mẹ nó xem rùng con mẹ nó mình hơn cả phim ma .,Fear,"['bà', 'mẹ', 'nó', 'xem', 'rùng', 'con', 'mẹ', 'nó', 'mình', 'hơn', 'cả', 'phim', 'ma']"
tao chả nhớ ngày tháng năm sinh của mẹ tao và ngược lại buồn,Sadness,"['tao', 'chả', 'nhớ', 'ngày tháng', 'năm', 'sinh', 'mẹ', 'tao', 'ngược lại', 'buồn']"
cám ơn đã cho tôi cuộc sống này,Enjoyment,"['cám ơn', 'tôi', 'cuộc sống']"
cảm xúc đéo gì khi mà họp lớp đéo đi,Disgust,"['cảm xúc', 'đéo', 'gì', 'họp', 'lớp', 'đéo']"
việt nam có hệ thống bật tường sắt như nước ngoài luôn à đùa,Surprise,"['việt nam', 'hệ thống', 'bật', 'tường', 'sắt', 'nước ngoài', 'luôn', 'à', 'đùa']"
bà ma nữ nhập vào nv chính thấy dễ thương dã man say_mê,Enjoyment,"['bà', 'ma', 'nữ', 'nhập', 'vào', 'nv', 'chính', 'thấy', 'dễ thương', 'dã man', 'say_mê']"
bốt phét 207 chiếc máy của do thái bay lượn tung tăng múa hát như chốn không người,Anger,"['bốt', 'phét', '207', 'chiếc', 'máy', 'do', 'thái', 'bay lượn', 'tung tăng', 'múa hát', 'chốn', 'không', 'người']"
trừ điểm per,Disgust,"['trừ', 'điểm', 'per']"
chủ tịch giả vờ nấu kiểu này và cái kết cháy trụi làng,Surprise,"['chủ tịch', 'giả vờ', 'nấu', 'kiểu', 'cái', 'kết', 'cháy', 'trụi', 'làng']"
nín đi . sang ngủ với mẹ đi đêm nay anh chông chị cho cười,Enjoyment,"['nín', 'sang', 'ngủ', 'mẹ', 'đêm nay', 'anh', 'chông', 'chị', 'cười']"
đồ độc ác,Anger,"['đồ', 'độc ác']"
hội những con pug láo lếu,Disgust,"['hội', 'con', 'pug láo', 'lếu']"
nghe quả tên nó đã khét vãi rồi . cười,Enjoyment,"['nghe', 'quả', 'tên', 'nó', 'khét vãi', 'cười']"
trí bảo very busines đi,Other,"['trí', 'bảo', 'very', 'busines']"
thương chị quá mong chị siêu thoát,Sadness,"['thương', 'chị', 'mong', 'chị', 'siêu thoát']"
tao bực mày lắm rồi đấy,Anger,"['tao', 'bực mày', 'lắm', 'đấy']"
các bạn trẻ ! người lớn có thể nghe thấy tiếng chó kêu mà không hành động gì để cứu vớt . các em thật đáng khen . cần những bạn trẻ nhân ái như các bạn .,Enjoyment,"['bạn', 'trẻ', '!', 'người lớn', 'có thể', 'nghe', 'thấy', 'tiếng', 'chó', 'kêu', 'không', 'hành động', 'gì', 'để', 'cứu vớt', 'em', 'đáng', 'khen', 'cần', 'bạn', 'trẻ', 'nhân ái', 'bạn']"
xem giải trí thật,Enjoyment,"['xem', 'giải trí']"
ui sồi ôi đốn tim vãi,Enjoyment,"['ui', 'sồi', 'ôi', 'đốn', 'tim', 'vãi']"
sợ con này lắm buồn,Fear,"['sợ', 'con', 'lắm', 'buồn']"
vn nó là vậy,Other,"['vn', 'nó']"
rồi mắc cái lồn gì giờ bỏ dấu má,Anger,"['mắc', 'cái', 'lồn', 'gì', 'giờ', 'bỏ', 'dấu', 'má']"
một cái ỉn mông xong hết cười_chảy_nước_mắt dăm ba cái võ thuật cười_chảy_nước_mắt cười_lăn_lộn_trên_sàn,Enjoyment,"['cái', 'ỉn', 'mông', 'xong', 'hết', 'cười_chảy_nước_mắt', 'dăm ba', 'cái', 'võ thuật', 'cười_chảy_nước_mắt', 'cười_lăn_lộn_trên_sàn']"
"phải người vô ý thức , đành rằng người ta làm kiếm tiền nghề gì cũng là nghề mình phải biết tôn trọng người khác , có tôn trọng người thì người mới tôn trọng mình . kể cả người ta đi ăn xin mình cũng cho đoàng hoàng chứ không thể cầm tiền quăng cái víu vào người ta được",Disgust,"['phải', 'người', 'vô ý thức', 'đành', 'người', 'ta', 'làm', 'kiếm', 'tiền', 'nghề', 'gì', 'cũng', 'nghề', 'mình', 'phải biết', 'tôn trọng', 'người', 'khác', 'tôn trọng', 'người', 'người', 'mới', 'tôn trọng', 'mình', 'kể cả', 'người', 'ta', 'ăn xin', 'mình', 'cũng', 'đoàng hoàng', 'chứ', 'không thể', 'cầm', 'tiền', 'quăng', 'cái', 'víu', 'vào', 'người', 'ta']"
per chơi với con trai riết nên giờ đéo có người yêu nổi vì tính tình không khác gì con trai,Sadness,"['per', 'chơi', 'con', 'trai', 'riết', 'giờ', 'đéo', 'người yêu', 'nổi', 'tính tình', 'không', 'khác gì', 'con', 'trai']"
thì ra nó là như này à,Surprise,"['nó', 'à']"
còn tao vẫn nhớ ngày nhỏ cứ nghỉ học chủ nhật đi quét lá tre về nấu cơm,Enjoyment,"['còn', 'tao', 'vẫn', 'nhớ', 'ngày', 'nhỏ', 'cứ', 'nghỉ', 'học', 'chủ nhật', 'quét', 'lá', 'tre', 'về', 'nấu', 'cơm']"
con bé xinh thế,Enjoyment,"['con bé', 'xinh thế']"
trả lại tuổi thơ cho tao cười_toe_toét,Other,"['trả', 'tuổi thơ', 'tao', 'cười_toe_toét']"
thêm đường hay cho thêm bánh ghen_ăn_tức_ở về tẩm bổ cười,Sadness,"['thêm', 'đường', 'hay', 'thêm', 'bánh ghen_ăn_tức_ở', 'về', 'tẩm bổ', 'cười']"
dume cà rốt bố đéo thèm nhé !,Anger,"['dume', 'cà rốt', 'bố', 'đéo', 'thèm', 'nhé', '!']"
tại con này xấu quá không nhận diện được khuôn mặt,Disgust,"['tại', 'con', 'xấu', 'không', 'nhận diện', 'khuôn mặt']"
ngu cho chết chứ nói con cặc gì,Anger,"['ngu', 'chết', 'chứ', 'nói', 'con', 'cặc', 'gì']"
"per trong vòng 4 tháng chắc anh chụp hơn trăm tấm , huhu , sợ quá hoảng_sợ buồn_bã",Fear,"['per', 'vòng', '4', 'tháng', 'chắc', 'anh', 'chụp', 'hơn', 'trăm', 'tấm', 'huhu', 'sợ', 'hoảng_sợ', 'buồn_bã']"
tôi đã xem đi xem lại 3 lần và xem lại lần hai mới hiểu hết nội dung và thấy hay hơn khi xem lại lần 3 . ai chưa xem hãy vào xem thử 2 lần !,Enjoyment,"['tôi', 'xem', 'xem lại', '3', 'lần', 'xem lại', 'lần', 'hai', 'mới', 'hiểu', 'hết', 'nội dung', 'thấy', 'hay', 'hơn', 'xem lại', 'lần', '3', 'ai', 'chưa', 'xem', 'hãy', 'vào', 'xem', 'thử', '2', 'lần', '!']"
phim này rất hay . tình cảm nhẹ nhàng . toàn zai đẹp . hehe,Enjoyment,"['phim', 'hay', 'tình cảm', 'nhẹ nhàng', 'toàn', 'zai', 'đẹp', 'hehe']"
không những hạnh phúc tao còn cứng nữa cười,Enjoyment,"['không những', 'hạnh phúc', 'tao', 'còn', 'cứng', 'cười']"
ai sẽ chở tớ đi đây,Other,"['ai', 'chở', 'tớ', 'đây']"
sau này đừng quên nhau nha,Other,"['sau này', 'đừng', 'quên', 'nhau', 'nha']"
cuộc sống đổi thay làm lòng người thay đổi . hiểu vậy cho nó vuông,Other,"['cuộc sống', 'đổi thay', 'làm', 'lòng', 'người', 'thay đổi', 'hiểu', 'nó', 'vuông']"
cute vậy,Enjoyment,['cute']
là gặp đúng người nhưng lại chẳng đúng thời điểm . cuối cùng vẫn là chúng ta bỏ lỡ nhau buồn_nhưng_nhẹ_nhõm,Sadness,"['gặp', 'đúng', 'người', 'nhưng', 'chẳng', 'đúng', 'thời điểm', 'cuối cùng', 'vẫn', 'chúng ta', 'bỏ', 'lỡ', 'nhau', 'buồn_nhưng_nhẹ_nhõm']"
"đấy , nó đấy . con tim tao đau quá .",Sadness,"['đấy', 'nó', 'đấy', 'con', 'tim', 'tao', 'đau']"
ủa anh có phải ên em nói nhảm đâu thấy chưa con gái đa số là vậy mà do thân quá nên mới nói nhảm vậy cho nghe đó mà còn la,Anger,"['ủa', 'anh', 'phải', 'ên', 'em', 'nói', 'nhảm', 'đâu', 'thấy', 'chưa', 'con', 'gái', 'đa số', 'vậy mà', 'do', 'thân', 'mới', 'nói', 'nhảm', 'nghe', 'mà còn', 'la']"
đồng chí việt phước mỏng giống tôi,Other,"['đồng chí', 'việt phước', 'mỏng', 'giống', 'tôi']"
đau chán riết quen có cái cười_lớn gì phải than vãn cười,Disgust,"['đau', 'chán', 'riết', 'quen', 'cái', 'cười_lớn', 'gì', 'phải', 'than vãn', 'cười']"
tao đã làm theo video này và kết quả là . thôi cán bộ kêu tao quét dọn rồi quét xong tao kể tiếp,Other,"['tao', 'làm', 'theo', 'video', 'kết quả', 'cán bộ', 'kêu', 'tao', 'quét dọn', 'quét', 'xong', 'tao', 'kể', 'tiếp']"
đáng yêu quá ! tình yêu ông bà thật đẹp !,Enjoyment,"['đáng', 'yêu', '! tình yêu', 'ông bà', 'đẹp', '!']"
con nào cũng là con nhé . con trai tao tập từ nhỏ đã biết tự lo và phụ mẹ rồi cười,Enjoyment,"['con', 'nào', 'cũng', 'con', 'nhé', 'con', 'trai', 'tao', 'tập', 'từ', 'nhỏ', 'biết', 'tự', 'lo', 'phụ mẹ', 'cười']"
"mẹ chưa hnao đi làm về sợ vãi như hôm nay vô_cảm chớp cứ nhằng nhằng 2 bên đường với trước mặt , kinh vãi",Disgust,"['mẹ', 'chưa', 'hnao', 'làm', 'về', 'sợ', 'vãi', 'hôm nay', 'vô_cảm', 'chớp', 'cứ', 'nhằng nhằng', '2', 'bên', 'đường', 'trước', 'mặt', 'kinh vãi']"
mong mai sau cũng được như ông bà,Enjoyment,"['mong', 'mai sau', 'cũng', 'ông bà']"
sao lại bất công thế,Sadness,"['sao', 'bất công thế']"
per đi bộ ở trường về thì dcm nổi ám ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn,Fear,"['per', 'bộ', 'trường', 'về', 'dcm', 'nổi', 'ám ảnh', 'đúng', 'giờ', 'tao', 'về', 'dcm', 'nó', 'nó', 'dí', 'ngày', 'nào', 'cũng', 'dí', 'chạy', 'cái', 'luôn']"
cho xin tí muối ạ,Other,"['xin', 'tí', 'muối', 'ạ']"
thôi quay vào ô nhầm chồng thì quay lại đi em mới lấy nhau được 6 tháng mà còn đang ngén mà đã thế này sau này không biết là chồng hay chềnh đây,Sadness,"['quay', 'vào', 'ô', 'nhầm', 'chồng', 'quay', 'em', 'mới', 'lấy', 'nhau', '6', 'tháng', 'mà còn', 'ngén', 'thế này', 'sau này', 'không', 'biết', 'chồng', 'hay', 'chềnh', 'đây']"
mặt con mèo giải trí dữ khó_xử,Enjoyment,"['mặt', 'con mèo', 'giải trí', 'dữ', 'khó_xử']"
kết thúc 3 năm cấp 3 là khoảng tg đẹp nhất nhưng nó cho ta nhiều kỷ niệm đầy tiếc nuối suy_nghĩ,Sadness,"['kết thúc', '3', 'năm', 'cấp', '3', 'khoảng', 'tg', 'đẹp', 'nhất', 'nhưng', 'nó', 'ta', 'nhiều', 'kỷ niệm', 'đầy', 'tiếc nuối', 'suy_nghĩ']"
có đồng nghiệp đáng yêuc thì sếp có khó tánh mình vẫn cảm thấy vui rất nhiều . nhớ những ngày tháng đéo thèm tăng ca đi ăn bất chấp,Enjoyment,"['đồng nghiệp', 'đáng', 'yêuc', 'sếp', 'khó', 'tánh', 'mình', 'vẫn', 'cảm thấy', 'vui', 'nhiều', 'nhớ', 'ngày tháng', 'đéo', 'thèm', 'tăng', 'ca', 'ăn', 'bất chấp']"
cho ngay cốc bia vào mặt . nhố nhăng,Anger,"['ngay cốc', 'bia', 'vào', 'mặt', 'nhố', 'nhăng']"
đầu năm chúc đại kỷ nguyên vạn sự như ý nhé,Enjoyment,"['đầu', 'năm', 'chúc', 'đại kỷ nguyên', 'vạn sự', 'như ý', 'nhé']"
ấy ơi mỉm_cười,Other,"['ấy', 'ơi', 'mỉm_cười']"
per có nên tiếp tục vì đồng nghiệp không chị nhể,Other,"['per', 'tiếp tục', 'đồng nghiệp', 'không', 'chị', 'nhể']"
"sướng nhờ , bên trung chúng nó yêu nhau toàn sống chung . cười_chảy_nước_mắt toàn richkid :",Enjoyment,"['sướng', 'nhờ', 'bên', 'trung', 'chúng nó', 'yêu', 'nhau', 'toàn', 'sống', 'chung', 'cười_chảy_nước_mắt', 'toàn', 'richkid']"
đéo thấy vui đến lúc nó dừng xe đạp nó vả cho vỡ mõm lại hỏi tại sao hài_lòng,Anger,"['đéo', 'thấy', 'vui', 'lúc', 'nó', 'dừng', 'xe đạp', 'nó vả', 'vỡ', 'mõm', 'hỏi', 'tại sao', 'hài_lòng']"
tao đang đi phân khối lớn đây . ai cũng kêu nhìn cá tính vãi cười_nhe_răng,Enjoyment,"['tao', 'phân khối', 'lớn', 'đây', 'ai', 'cũng', 'kêu', 'nhìn', 'cá tính', 'vãi', 'cười_nhe_răng']"
giun này mà xào thêm ít xả ớt thì tuyệt cú mèo cười_lăn_lộn_trên_sàn,Enjoyment,"['giun', 'xào', 'thêm', 'ít', 'xả ớt', 'tuyệt cú', 'mèo', 'cười_lăn_lộn_trên_sàn']"
chơi khăm vãi thế ba,Disgust,"['chơi', 'khăm', 'vãi', 'thế', 'ba']"
đàn nào chả phải đi làm kiếm tiền ai cũng phải lo cho ba mẹ tới lúc lập gia đình mang thai còn phải đi làm tới lúc sinh sinh xong 6 tháng còn phải lo đi làm lo chăm con không thì bọn đàn ông lại bảo ăn bám bài viết ấu trĩ thậm chí nhiều đứa con gái bây giờ còn kiếm tiền nhiều hơn đàn ông nữa chứ ở đó mà không áp lực,Anger,"['đàn', 'nào', 'chả', 'phải', 'làm', 'kiếm', 'tiền', 'ai', 'cũng', 'phải', 'lo', 'ba mẹ', 'tới', 'lúc', 'lập', 'gia đình', 'mang', 'thai', 'còn', 'phải', 'làm tới', 'lúc', 'sinh sinh', 'xong', '6', 'tháng', 'còn', 'phải', 'lo', 'làm', 'lo', 'chăm con', 'không', 'bọn', 'đàn ông', 'bảo', 'ăn', 'bám', 'bài', 'viết', 'ấu trĩ', 'thậm chí', 'nhiều', 'đứa', 'con', 'gái', 'bây giờ', 'còn', 'kiếm', 'tiền', 'nhiều', 'hơn', 'đàn ông', 'chứ', 'không', 'áp lực']"
"hôm bữa 2 bình siro dâu thấy tiếc , nay bình mật ong còn tiếc hơn",Sadness,"['hôm', 'bữa', '2', 'bình', 'siro', 'dâu', 'thấy', 'tiếc', 'nay', 'bình', 'mật ong', 'còn', 'tiếc', 'hơn']"
sinh ra được làm đứng nam nhi tay chân lành lặng mà tư tưởng còn còn thua những người khuyết tật thì thôi nhá ở nhà phụ mẹ nấu cơm lau nhà rửa chén mẹ nuôi chứ đừng xổng ra đường khổ con gái người ta,Anger,"['sinh', 'làm', 'đứng', 'nam nhi', 'tay chân', 'lành lặng', 'tư tưởng', 'còn', 'còn', 'thua', 'người', 'khuyết tật', 'thôi nhá', 'nhà', 'phụ', 'mẹ', 'nấu', 'cơm', 'lau', 'nhà', 'rửa', 'chén', 'mẹ', 'nuôi', 'chứ', 'đừng', 'xổng', 'đường', 'khổ', 'con', 'gái', 'người', 'ta']"
có án rồi đừng làm trò . anh hùng rồi lại quay lại trại đấy cười,Disgust,"['án', 'đừng', 'làm', 'trò', 'anh hùng', 'quay', 'trại', 'đấy', 'cười']"
dân trí thấp thế thì bao giờ mới phát triển đất nước được,Disgust,"['dân trí', 'thấp', 'thế', 'bao giờ', 'mới', 'phát triển', 'đất nước']"
per nhớ cái này không bây không,Enjoyment,"['per', 'nhớ', 'cái', 'không', 'bây', 'không']"
cầu mong những công ơn sinh thành luôn mạnh khỏe .,Enjoyment,"['cầu mong', 'công ơn', 'sinh thành', 'luôn', 'mạnh khỏe']"
nếu thấy phụ nữ quá phức tạp để hiểu và chinh phục thì đây là cách giải quyết vấn đề,Other,"['nếu', 'thấy', 'phụ nữ', 'phức tạp', 'để', 'hiểu', 'chinh phục', 'đây', 'cách', 'giải quyết', 'vấn đề']"
giống vậy,Surprise,['giống']
đẻ sao mà cu con đẹp quá vậy trời say_mê,Enjoyment,"['đẻ', 'sao', 'cu', 'con', 'đẹp', 'trời', 'say_mê']"
quảng cáo đéo gì tao thấy đáng sợ vãi .,Anger,"['quảng cáo', 'đéo', 'gì', 'tao', 'thấy', 'đáng', 'sợ', 'vãi']"
"thấy bảo sang năm được tủi , nhưng mà năm nay vẫn chưa có người êu",Sadness,"['thấy', 'bảo', 'sang', 'năm', 'tủi', 'nhưng mà', 'năm', 'nay', 'vẫn', 'chưa', 'người', 'êu']"
"điều tra nguyên nhân cái cái gì . vì hám lời nên coi thường cong nhân , răn đe chỉ béo tiền đút lót",Anger,"['điều tra', 'nguyên nhân', 'cái', 'cái', 'gì', 'hám', 'lời', 'coi thường', 'cong nhân', 'răn đe', 'chỉ', 'béo', 'tiền', 'đút lót']"
tao cũng co con gái nhưng nó không như loại mày đẻ ra chỉ đau cười_lớn phí cả công nuôi nuôi con chó còn hơn nuôi loại con như mày,Anger,"['tao', 'cũng', 'co', 'con', 'gái', 'nhưng', 'nó', 'không', 'loại', 'mày', 'đẻ', 'chỉ', 'đau', 'cười_lớn phí', 'cả', 'công nuôi', 'nuôi', 'con', 'chó', 'còn', 'hơn', 'nuôi', 'loại', 'con', 'mày']"
cười_lớn cười dume nhảm nhí,Disgust,"['cười_lớn', 'cười', 'dume nhảm', 'nhí']"
đơn giản mà mấy ai làm được . ngưỡng mộ,Enjoyment,"['đơn giản', 'mấy ai', 'làm', 'ngưỡng mộ']"
"má , sờ mông có cái mà táng bố . ?",Anger,"['má', 'sờ mông', 'cái', 'táng', 'bố', '?']"
một cái ngu thật sứng đáng,Disgust,"['cái', 'ngu', 'sứng', 'đáng']"
cái mèo gì đây,Surprise,"['cái', 'mèo', 'gì', 'đây']"
giống không ta,Other,"['giống', 'không', 'ta']"
tôi muốn thú y tinivet thấy bài này hề_hài,Other,"['tôi', 'muốn', 'thú y', 'tinivet', 'thấy', 'bài', 'hề_hài']"
mày nói gì mèo sai,Other,"['mày', 'nói', 'gì', 'mèo', 'sai']"
nó đang lợi dụng mày,Disgust,"['nó', 'lợi dụng', 'mày']"
xong là phê lắm mày,Enjoyment,"['xong', 'phê', 'lắm', 'mày']"
xạo quá quản_trị_viên ơi ! y tế nào lương 24 tr thế ?,Disgust,"['xạo', 'quản_trị_viên', 'ơi', '!', 'y tế', 'nào', 'lương', '24', 'tr', 'thế', '?']"
cơm từ thiện không tốn tiền nên không biết quí trọng ý thức còn thấp quá,Disgust,"['cơm', 'từ thiện', 'không', 'tốn', 'tiền', 'không', 'biết', 'quí trọng', 'ý thức', 'còn', 'thấp']"
run đít liền,Fear,"['run', 'đít', 'liền']"
chắc thịt trâu làm từ thịt lợn cp đùa,Disgust,"['chắc', 'thịt', 'trâu', 'làm', 'từ', 'thịt', 'lợn', 'cp', 'đùa']"
chị ấy được đào tạo qua lớp người nhện bắn tơ nên không biết sợ cười_chảy_nước_mắt,Enjoyment,"['chị', 'ấy', 'đào tạo', 'qua', 'lớp', 'người', 'nhện', 'bắn', 'tơ', 'không', 'biết', 'sợ', 'cười_chảy_nước_mắt']"
nói thật ai cũng một thời như vậy ngày xưa mình mới lớn cũng như này lúc ấy làm gì nghĩ được hậu quả gì đâu cứ a dua đua đòi vậy tuổi mới lớn là tuổi nổi loạn mà giờ nghĩ lại thấy sợ ngày xưa quá,Fear,"['nói', 'ai', 'cũng', 'thời', 'như vậy', 'ngày xưa', 'mình', 'mới', 'lớn', 'cũng', 'lúc', 'ấy', 'làm', 'gì', 'nghĩ', 'hậu quả', 'gì', 'đâu', 'cứ', 'a dua', 'đua', 'đòi', 'tuổi', 'mới', 'lớn', 'tuổi', 'nổi loạn', 'giờ', 'nghĩ lại', 'thấy', 'sợ', 'ngày xưa']"
đi đường này rất nguy hiểm nhiều content và xe tải,Fear,"['đường', 'nguy hiểm', 'nhiều', 'content', 'xe tải']"
người ta thôi chứ vợ mình là số 1 . mình chưa bao giờ chê . say_mê,Enjoyment,"['người', 'ta', 'chứ', 'vợ', 'mình', 'số', '1', 'mình', 'chưa', 'bao giờ', 'chê', 'say_mê']"
"tại giống nhau quá , nhưng đừng như người ta nha , nghĩ đến tự tử các thứ chẳng có gì là hay cả",Sadness,"['tại', 'giống', 'nhau', 'nhưng', 'đừng', 'người', 'ta', 'nha', 'nghĩ', 'tự tử', 'thứ', 'chẳng', 'gì', 'hay', 'cả']"
"quay quay cái lồn , thấy bị bắt nạt thì ra nói một câu bảo vệ người ta , có khi tối về lại có người nằm ôm . cứ cầm điện thoại pin với chả không pin",Anger,"['quay', 'quay', 'cái', 'lồn', 'thấy', 'bắt nạt', 'thì ra', 'nói', 'câu', 'bảo vệ', 'người', 'ta', 'có khi', 'tối', 'về', 'người', 'nằm', 'ôm', 'cứ', 'cầm', 'điện thoại', 'pin', 'chả', 'không', 'pin']"
