Sentence,Emotion,Tokenized_Sentence
per võ công thâm hậu quá,Surprise,"['per', 'võ công', 'thâm hậu']"
lúc bé mình rất sợ,Fear,"['lúc', 'bé', 'mình', 'sợ']"
thề cưng thiệc sự cười,Enjoyment,"['thề', 'cưng thiệc', 'sự', 'cười']"
tao tưởng nó té cái đùng chứ . làm ngồi chờ mãi mỏi cả mắt,Sadness,"['tao', 'tưởng', 'nó', 'té', 'cái', 'đùng', 'chứ', 'làm', 'ngồi', 'chờ', 'mãi', 'mỏi', 'cả', 'mắt']"
loại cửa đó cười cái khung sắt cứng không tả nổi . đen lắm bung cả cửa ra thôi .,Other,"['loại', 'cửa', 'cười', 'cái', 'khung', 'sắt', 'cứng', 'không', 'tả', 'nổi', 'đen', 'lắm', 'bung', 'cả', 'cửa']"
chắc phải đi một chuyến thôi dễ_thương,Other,"['chắc', 'phải', 'chuyến', 'dễ_thương']"
sao có thể ngây thơ đến vậy được nhỉ,Surprise,"['sao', 'có thể', 'ngây thơ', 'nhỉ']"
per chuyện cổ tích nè ! haha !,Enjoyment,"['per', 'chuyện', 'cổ tích', 'nè', '! haha', '!']"
địt mẹ . và ở việt nam chúng tôi gọi đó là lũ óc chó bán phá giá đó,Anger,"['địt', 'mẹ', 'việt nam', 'chúng tôi', 'gọi', 'lũ óc', 'chó', 'bán phá giá']"
mối nguy hại đó,Fear,"['mối', 'nguy hại']"
t chỉ ngồi nhà và ngắm cảnh tắc đường thôi,Other,"['t', 'chỉ', 'ngồi', 'nhà', 'ngắm', 'cảnh tắc', 'đường']"
mình có xài rồi nè hồi lúc đi làm xí nghiêp gọi là lò xô đổ dầu xài,Other,"['mình', 'xài', 'nè', 'hồi', 'lúc', 'làm xí', 'nghiêp', 'gọi là', 'lò xô', 'đổ', 'dầu', 'xài']"
không biết phải mình lúa không . chứ mỗi lần đi du lịch trước khi trả phòng là mình phải dọn sạch sẽ . cứ nghĩ nhận phòng sao thì trả phòng vậy . bị anh chồng la hoài là vậy,Sadness,"['không', 'biết', 'phải', 'mình', 'lúa', 'không', 'chứ', 'mỗi', 'lần', 'du lịch', 'trước', 'trả', 'phòng', 'mình', 'phải', 'dọn', 'sạch sẽ', 'cứ', 'nghĩ', 'nhận', 'phòng', 'sao', 'trả', 'phòng', 'anh', 'chồng', 'la', 'hoài']"
em đang ở đâu mà mấy năm rồi chưa thấy xuất hiện cười,Sadness,"['em', 'đâu', 'mấy', 'năm', 'chưa', 'thấy', 'xuất hiện', 'cười']"
vì tao xấu và chúng nó chỉ thích gái đẹp,Sadness,"['tao', 'xấu', 'chúng nó', 'chỉ', 'thích', 'gái', 'đẹp']"
"chó chứ không phải người , rất mong pháp luật anh minh",Anger,"['chó', 'chứ', 'không', 'phải', 'người', 'mong', 'pháp luật', 'anh', 'minh']"
t xem phim này cứ thích bà ma nhập vào thôi chứ bình thường yếu đúi nhạt tao không thích,Disgust,"['t', 'xem', 'phim', 'cứ', 'thích', 'bà', 'ma', 'nhập', 'vào', 'chứ', 'bình thường', 'yếu', 'đúi', 'nhạt', 'tao', 'không', 'thích']"
cay đắng cuộc đời thất_vọng một chút vị mặn của mồ hôi nước mắt,Sadness,"['cay đắng', 'cuộc đời', 'thất_vọng', 'một chút', 'vị', 'mặn', 'mồ hôi nước mắt']"
"theo mình thì không nên vì định kiến xã hội quá khắc nghiệt , họ sẽ bị tổn thương và nghĩ quẩn",Fear,"['theo', 'mình', 'không', 'định kiến', 'xã hội', 'khắc nghiệt', 'họ', 'tổn thương', 'nghĩ', 'quẩn']"
đáng yêuc vãi anh ơi,Enjoyment,"['đáng', 'yêuc', 'vãi', 'anh', 'ơi']"
tao tưởng tới đoạn per tuyên bố hôn nụ hôn chia tay chứ ai ngờ kết quả lại khác bây,Surprise,"['tao', 'tưởng', 'tới', 'đoạn', 'per', 'tuyên bố', 'hôn nụ', 'hôn', 'chia tay', 'chứ', 'ai ngờ', 'kết quả', 'khác', 'bây']"
per cười chắc giống cảm nhận của ông lái oto hôm qua,Enjoyment,"['per', 'cười', 'chắc', 'giống', 'cảm nhận', 'ông', 'lái', 'oto', 'hôm qua']"
"ước gì mèo nhà mình cũng có thể về nhà như vậy , mất ẻm được 2 năm rồi buồn",Sadness,"['ước', 'gì', 'mèo', 'nhà', 'mình', 'cũng', 'có thể', 'về', 'nhà', 'như vậy', 'mất', 'ẻm', '2', 'năm', 'buồn']"
bà ngày xưa đẹp quá tim,Enjoyment,"['bà', 'ngày xưa', 'đẹp', 'tim']"
chỉ có mấy thằng ấn ngáo ngơ vừa bẩn trông chẳng giá gì . đúng là lớp 1 trượt môn đạo đức vì tội không ju jin vệ sinh thân thể,Disgust,"['chỉ', 'mấy', 'thằng', 'ấn', 'ngáo ngơ', 'vừa', 'bẩn', 'trông', 'chẳng', 'giá', 'gì', 'đúng', 'lớp', '1', 'trượt môn', 'đạo đức', 'tội', 'không', 'ju', 'jin', 'vệ sinh', 'thân thể']"
cái quần gì vậy địt_mẹ đang tủi thân xem cái cười_lớn này nữa,Anger,"['cái', 'quần', 'gì', 'địt_mẹ', 'tủi thân', 'xem', 'cái', 'cười_lớn']"
khổ người lao động thôi,Sadness,"['khổ', 'người', 'lao động']"
thiếu hình ăn gà rán rồi,Sadness,"['thiếu', 'hình ăn', 'gà', 'rán']"
bos hổng có 6 múi hả buồn buồn dị,Sadness,"['bos', 'hổng', '6', 'múi hả', 'buồn buồn', 'dị']"
phải tự cho mình đau lòng nhất thì mới bỏ được,Sadness,"['phải', 'tự', 'mình', 'đau lòng', 'nhất', 'mới', 'bỏ']"
"quay quay cái lồn , thấy bị bắt nạt thì ra nói một câu bảo vệ người ta , có khi tối về lại có người nằm ôm . cứ cầm điện thoại pin với chả không pin",Anger,"['quay', 'quay', 'cái', 'lồn', 'thấy', 'bắt nạt', 'thì ra', 'nói', 'câu', 'bảo vệ', 'người', 'ta', 'có khi', 'tối', 'về', 'người', 'nằm', 'ôm', 'cứ', 'cầm', 'điện thoại', 'pin', 'chả', 'không', 'pin']"
yêu sắp 2 năm rồi mà không biết người yêu kể chuyện cho nghe là gì buồn_bã đòi mấy lần toàn kêu không bình thường xịu xịu,Sadness,"['yêu', 'sắp', '2', 'năm', 'không', 'biết', 'người yêu', 'kể', 'chuyện', 'nghe', 'gì', 'buồn_bã', 'đòi', 'mấy', 'lần', 'toàn', 'kêu', 'không', 'bình thường', 'xịu', 'xịu']"
hi vọng câu chuyện admin vừa bịa ra giúp các bạn có thêm niềm tin trong cuộc sống cười_chảy_nước_mắt .,Enjoyment,"['hi vọng', 'câu chuyện', 'admin', 'vừa', 'bịa', 'giúp', 'bạn', 'thêm', 'niềm tin', 'cuộc sống', 'cười_chảy_nước_mắt']"
nhiều lúc buồn đến nỗi coi những vid thế này . đéo thể cười nỗi .,Sadness,"['nhiều', 'lúc', 'buồn', 'đến nỗi', 'coi', 'vid', 'thế này', 'đéo thể', 'cười', 'nỗi']"
"đồng nghiệp tốt , chị em tốt đi làm như đi chơi cười chứ làm cùng với mấy con mlz đáng sợ lắm cười",Fear,"['đồng nghiệp', 'tốt', 'chị em', 'tốt', 'làm', 'chơi', 'cười', 'chứ', 'làm', 'cùng', 'mấy', 'con', 'mlz', 'đáng', 'sợ', 'lắm', 'cười']"
đây là cách các chàng trai thu hút sự chú ý của các cô gái hả ?,Surprise,"['đây', 'cách', 'chàng', 'trai', 'thu hút', 'sự', 'chú ý', 'cô', 'gái', 'hả', '?']"
chủ vô tâm có chó mà nuôi vất năn vất lóc không tắm rửa để bẩn thì trả có giận có ve,Disgust,"['chủ', 'vô tâm', 'chó', 'nuôi', 'vất', 'năn', 'vất lóc', 'không', 'tắm rửa', 'để', 'bẩn', 'trả', 'giận', 've']"
tránh xa tao ra,Disgust,"['tránh', 'xa', 'tao']"
"đừng bao giờ sợ trở thành chính mình , bạn hãy nhớ bản gốc luôn có giá trị hơn bản sao",Other,"['đừng', 'bao giờ', 'sợ', 'trở thành', 'chính', 'mình', 'bạn', 'hãy', 'nhớ', 'bản gốc', 'luôn', 'giá trị', 'hơn', 'bản sao']"
"và cô gái ăn cái bánh vài năm vẫn chưa xong ,",Other,"['cô', 'gái', 'ăn', 'cái', 'bánh', 'vài', 'năm', 'vẫn', 'chưa', 'xong']"
họp lớp cấp 2 đi được 2 lần . cấp 3 năm trước năm nay thôi nhưng đéo mỉm_cười,Disgust,"['họp', 'lớp', 'cấp', '2', '2', 'lần', 'cấp', '3', 'năm', 'trước', 'năm', 'nay', 'nhưng', 'đéo', 'mỉm_cười']"
yêu thế nhè say_mê có em gái chắc cũng vui lắm,Enjoyment,"['yêu', 'thế', 'nhè say_mê', 'em gái', 'chắc', 'cũng', 'vui', 'lắm']"
viết tên anh trên cát cho sóng đập nát cái matlon anh cười,Enjoyment,"['viết', 'tên', 'anh', 'trên', 'cát', 'sóng', 'đập', 'nát', 'cái', 'matlon', 'anh', 'cười']"
cái lò tao ghét nhất,Disgust,"['cái', 'lò', 'tao', 'ghét', 'nhất']"
per mày mà bị như thế này chắc mày phải nhảy ra ngoài vũ trụ luôn nhỉ,Other,"['per', 'mày', 'thế này', 'chắc', 'mày', 'phải', 'nhảy', 'ngoài', 'vũ trụ', 'luôn', 'nhỉ']"
các b học sinh đáng yêu quá,Enjoyment,"['b', 'học sinh', 'đáng', 'yêu']"
con người chứ có phải con cặc đâu mà để nói hoài,Anger,"['con người', 'chứ', 'phải', 'con', 'cặc', 'đâu', 'để', 'nói', 'hoài']"
"tuổi thơ mình toàn đi đánh nhau với bọn con trai , có thằng ắt ơ nào chịu nhường nhịn con gái đâu",Other,"['tuổi thơ', 'mình', 'toàn', 'đánh', 'nhau', 'bọn', 'con', 'trai', 'thằng', 'ắt ơ', 'nào', 'chịu', 'nhường nhịn', 'con', 'gái', 'đâu']"
"ủa tao tưởng trái bòn bon chứ ,",Surprise,"['ủa', 'tao', 'tưởng', 'trái', 'bòn bon', 'chứ']"
vì tiền mà làm đau làm khổ người khác như thế này sao trầm_ngâm,Sadness,"['tiền', 'làm', 'đau', 'làm', 'khổ', 'người', 'khác', 'thế này', 'sao', 'trầm_ngâm']"
sao giống phim god doctor của hàn vậy ? cũng bệnh tự kỉ và có khả năng nhìn được 3 d !,Enjoyment,"['sao', 'giống', 'phim', 'god doctor', 'hàn', '?', 'cũng', 'bệnh', 'tự kỉ', 'khả năng', 'nhìn', '3', 'd', '!']"
kệ cha nó,Disgust,"['kệ', 'cha', 'nó']"
ngày xưa tao cũng viết nhưng bị chị gái đọc trộm từ đó dẹp mẹ nhật ký luôn,Other,"['ngày xưa', 'tao', 'cũng', 'viết', 'nhưng', 'chị gái', 'đọc', 'trộm', 'từ', 'dẹp', 'mẹ', 'nhật ký', 'luôn']"
mai xem lại phim nay . phim rất hay .,Enjoyment,"['mai', 'xem lại', 'phim', 'nay', 'phim', 'hay']"
lắm ngày có trăm ngàn thôi mà dọn lòi cười_lớn vãi vả cức haizx thật,Anger,"['lắm', 'ngày', 'trăm ngàn', 'dọn', 'lòi', 'cười_lớn', 'vãi vả', 'cức', 'haizx']"
ông này đẹp vãi,Enjoyment,"['ông', 'đẹp', 'vãi']"
tuổi trẻ tài cao cười,Enjoyment,"['tuổi trẻ', 'tài', 'cao', 'cười']"
"chỉ cần đó là việc mình thích , không làm phiền ai là được",Other,"['chỉ', 'cần', 'việc', 'mình', 'thích', 'không', 'làm phiền', 'ai']"
"mình thấy cũng bình thường suy_nghĩ người_yêu mình ủ hũ mắm tôm , mắm tép nếu tiếp tục không rửa chắc hơn 30 năm nữa là đạt kỉ lục thế giới ủ mắm tôm 60 năm mất",Disgust,"['mình', 'thấy', 'cũng', 'bình thường', 'suy_nghĩ', 'người_yêu', 'mình', 'ủ', 'hũ', 'mắm tôm', 'mắm tép', 'nếu', 'tiếp tục', 'không', 'rửa', 'chắc', 'hơn', '30', 'năm', 'đạt', 'kỉ lục', 'thế giới', 'ủ', 'mắm tôm', '60', 'năm', 'mất']"
"em ơi , hết rồi trầm_ngâm hết rồi , chẳng còn chi nữa đâu em .",Sadness,"['em', 'ơi', 'hết', 'trầm_ngâm', 'hết', 'chẳng', 'còn', 'chi', 'đâu', 'em']"
có ai thấy tởm nhưng vẫn coi hết video như tao không hài_lòng,Disgust,"['ai', 'thấy', 'tởm', 'nhưng', 'vẫn', 'coi', 'hết', 'video', 'tao', 'không', 'hài_lòng']"
đúng chất trẻ trâu,Disgust,"['đúng', 'chất', 'trẻ', 'trâu']"
nó lợi dụng ở 1 khía cạnh nào đó mà thôi,Disgust,"['nó', 'lợi dụng', '1', 'khía cạnh', 'nào']"
cuối cùng là hai mình ăn được ngủ được cười đứa nào cũng lên vài kí,Enjoyment,"['cuối cùng', 'hai', 'mình', 'ăn', 'ngủ', 'cười', 'đứa', 'nào', 'cũng', 'lên', 'vài', 'kí']"
cả người nhà người yêu cũng không đồng ý buồn,Sadness,"['cả', 'người nhà', 'người yêu', 'cũng', 'không', 'đồng ý', 'buồn']"
tao xem mà cứ sợ nó ngã vãi mỉm_cười,Fear,"['tao', 'xem', 'cứ', 'sợ', 'nó', 'ngã', 'vãi', 'mỉm_cười']"
"crush một ai đó là điều không bao giờ có rồi , vì mình vừa béo , vừa xấu gái , vừa v and v . auto nhục thất_vọng",Sadness,"['crush', 'ai', 'điều', 'không', 'bao giờ', 'mình', 'vừa', 'béo', 'vừa', 'xấu', 'gái', 'vừa', 'v and', 'v', 'auto', 'nhục', 'thất_vọng']"
per bố ơi bảo con rể làm thế đi :,Other,"['per', 'bố', 'ơi', 'bảo', 'con', 'rể', 'làm', 'thế']"
hôm nay thật tệ buồn,Sadness,"['hôm nay', 'tệ', 'buồn']"
chết mẹ mày đi nháy_mắt không làm được thì nghỉ nhé . kiếm đồng tiền của bố dễ à không,Disgust,"['chết', 'mẹ', 'mày', 'nháy_mắt', 'không', 'làm', 'nghỉ', 'nhé', 'kiếm', 'đồng tiền', 'bố', 'dễ', 'à', 'không']"
ông này tài quá,Surprise,"['ông', 'tài']"
per . ủa sao giống răng anh vậy,Surprise,"['per', 'ủa', 'sao', 'giống', 'răng', 'anh']"
7 thằng này không phải con người chúng mày ạ,Disgust,"['7', 'thằng', 'không', 'phải', 'con người', 'chúng mày', 'ạ']"
kinh tởm,Disgust,"['kinh', 'tởm']"
tag vô cho xem mấy đứa xấu tánh thôi chứ ghệ anh tánh cực kỳ dt,Enjoyment,"['tag', 'vô', 'xem', 'mấy', 'đứa', 'xấu', 'tánh', 'chứ', 'ghệ', 'anh', 'tánh', 'cực kỳ', 'dt']"
per nguy hiểm vãi,Fear,"['per', 'nguy hiểm', 'vãi']"
tao thích bài này lắm luôn ý,Enjoyment,"['tao', 'thích', 'bài', 'lắm', 'luôn', 'ý']"
"chấp nhận đau khổ , để đổi lấy hạnh phúc , mà tìm mãi hạnh phúc không đến thế mới đau em .",Sadness,"['chấp nhận', 'đau khổ', 'để', 'đổi', 'lấy', 'hạnh phúc', 'tìm', 'mãi', 'hạnh phúc', 'không', 'thế', 'mới', 'đau', 'em']"
tuổi thơ của tao toàn chơi với lũ cướp đồ ăn của tao với trêu tao cả ngày thôi chứ làm gì gặp được mấy soái như vậy đâu .,Disgust,"['tuổi thơ', 'tao', 'toàn', 'chơi', 'lũ', 'cướp', 'đồ ăn', 'tao', 'trêu', 'tao', 'cả', 'ngày', 'chứ', 'làm', 'gì', 'gặp', 'mấy', 'soái', 'như vậy', 'đâu']"
mai anh gọi tôi dậy đi cười,Other,"['mai', 'anh', 'gọi', 'tôi', 'dậy', 'cười']"
per vậy cũng nghĩ ra được haha,Enjoyment,"['per', 'cũng', 'nghĩ', 'haha']"
đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . nó chiếm hồn ta bằng nắng hạ . bằng mây nhè nhẹ gió hiu hiu vỗ_tay,Enjoyment,"['đố', 'ai', 'định nghĩa', 'tình yêu', 'khó', 'gì', 'đâu', 'buổi', 'chiều', 'nó', 'chiếm hồn', 'ta', 'bằng', 'nắng', 'hạ', 'bằng', 'mây', 'nhè nhẹ', 'gió', 'hiu hiu', 'vỗ_tay']"
nhiệt tình ngu dốt phá hoại . toàn óc đi xem bđ,Disgust,"['nhiệt tình', 'ngu', 'dốt', 'phá hoại', 'toàn óc', 'xem', 'bđ']"
"ông sống trên vũ trụ , vợ ông sống ở trái đất , ông cao thêm 5 cm là chuyện bình_thường cười_chảy_nước_mắt",Enjoyment,"['ông', 'sống', 'trên', 'vũ trụ', 'vợ', 'ông', 'sống', 'trái đất', 'ông', 'cao', 'thêm', '5', 'cm', 'chuyện', 'bình_thường', 'cười_chảy_nước_mắt']"
"đồng chí thịt vợ tương lai của em thì nhẹ nhẹ đấy , không là phải cứ giã như gạo là không được đâu phẫn_nộ",Other,"['đồng chí', 'thịt', 'vợ', 'tương lai', 'em', 'nhẹ', 'nhẹ', 'đấy', 'không', 'phải', 'cứ', 'giã', 'gạo', 'không', 'đâu', 'phẫn_nộ']"
nhạc hay chứ lời xàm . vậy cũng rần rần,Disgust,"['nhạc', 'hay', 'chứ', 'lời', 'xàm', 'cũng', 'rần rần']"
khóc lóc rồi năm sau họp lớp đéo ai đi cười,Other,"['khóc lóc', 'năm', 'sau', 'họp', 'lớp', 'đéo', 'ai', 'cười']"
"per mất dậy vãi , lớn lên nó sẽ biết nó làm như này trên tv là không hay",Anger,"['per', 'mất', 'dậy vãi', 'lớn', 'lên', 'nó', 'biết', 'nó', 'làm', 'trên', 'tv', 'không', 'hay']"
ta và nàng cùng quên .,Other,"['ta', 'nàng', 'cùng', 'quên']"
em không muốn chúng ta già đi chút nào . điều đó đồng nghĩa với việc cta sắp xa nhau trầm_ngâm n,Sadness,"['em', 'không', 'muốn', 'chúng ta', 'già', 'chút', 'nào', 'điều', 'đồng nghĩa', 'việc', 'cta', 'sắp', 'xa', 'nhau', 'trầm_ngâm', 'n']"
"cấp tao tao toàn gặp mấy thằng trời đánh , per với per , hai đứa mày có đọc được thì nhớ là tao vẫn ghim hai đứa mày vì hay trêu tao , còn một thằng tên per nữa , dume bị nó bắt nạt cho khóc suốt phẫn_nộ",Disgust,"['cấp', 'tao', 'tao', 'toàn', 'gặp', 'mấy', 'thằng', 'trời', 'đánh', 'per', 'per', 'hai', 'đứa', 'mày', 'đọc', 'nhớ', 'tao', 'vẫn', 'ghim', 'hai', 'đứa', 'mày', 'hay', 'trêu', 'tao', 'còn', 'thằng', 'tên', 'per', 'dume', 'nó', 'bắt nạt', 'khóc', 'suốt', 'phẫn_nộ']"
vỉa hè to thế vẫn còn muốn ăn cả ồ hố nữa hả cười,Enjoyment,"['vỉa hè', 'to thế', 'vẫn', 'còn', 'muốn', 'ăn', 'cả', 'ồ hố', 'hả', 'cười']"
đến đoạn chúng nó ctay con mẹ nó luôn cười,Other,"['đoạn', 'chúng nó', 'ctay', 'con', 'mẹ', 'nó', 'luôn', 'cười']"
nhớ thời sinh viên cười_rạng_rỡ,Enjoyment,"['nhớ', 'thời', 'sinh viên', 'cười_rạng_rỡ']"
"vui thôi đừng vui quá , làm ai cũng ngại",Other,"['vui', 'đừng', 'vui', 'làm', 'ai', 'cũng', 'ngại']"
đéo biết ! vợ tôi đéo cho nữa !,Anger,"['đéo', 'biết', '!', 'vợ', 'tôi', 'đéo', '!']"
lạng sơn đang nắng mà,Other,"['lạng', 'sơn', 'nắng']"
"thiện tai , thế giới này khi nào mới được yên bình",Fear,"['thiện', 'tai', 'thế giới', 'nào', 'mới', 'yên bình']"
mới tết xong . tặng cặp bánh chưng là ưng nhất cười,Enjoyment,"['mới', 'tết', 'xong', 'tặng', 'cặp', 'bánh chưng', 'ưng', 'nhất', 'cười']"
giờ thì chả dám nhìn nữa hic buồn,Sadness,"['giờ', 'chả', 'dám', 'nhìn', 'hic', 'buồn']"
tào lao ròi đóa,Disgust,"['tào lao', 'ròi', 'đóa']"
đến câu nào có đáp số quen thì khoanh cười,Enjoyment,"['câu', 'nào', 'đáp số', 'quen', 'khoanh', 'cười']"
lở có sự cố vì đó so với kỷ luật vây có bằng không,Other,"['lở', 'sự cố', 'so', 'kỷ luật', 'vây', 'bằng', 'không']"
"nta nói đừng có nhìn mặt mà bắt hình dong nhg mà thực sự nhìn bả , tôi thấy cứ đanh đá , mưu mô , xảo quyệt kiểu gì ý , cảm thấy đây là con người không có hậu",Disgust,"['nta', 'nói', 'đừng', 'nhìn', 'mặt', 'bắt hình', 'dong nhg', 'thực sự', 'nhìn', 'bả', 'tôi', 'thấy', 'cứ', 'đanh', 'đá', 'mưu mô', 'xảo quyệt', 'kiểu', 'gì ý', 'cảm thấy', 'đây', 'con người', 'không', 'hậu']"
đỉ cười_lớn đè chết mẹ đi . hát cái cười_lớn,Anger,"['đỉ', 'cười_lớn', 'đè', 'chết', 'mẹ', 'hát', 'cái', 'cười_lớn']"
công tình yêu làm ăn kiểu lồn gì vậy .,Anger,"['công tình yêu', 'làm ăn', 'kiểu', 'lồn', 'gì']"
