Sentence,Emotion,Tokenized_Sentence
giờ nó thảnh thơi ăn chơi hết đời ai làm đếch gì được nó nào khỏe re chả phải suy nghĩ tiền bạc gì nữa chóng_mặt,Disgust,"['giờ', 'nó', 'thảnh thơi', 'ăn chơi', 'hết', 'đời', 'ai', 'làm', 'đếch', 'gì', 'nó', 'nào', 'khỏe', 're', 'chả', 'phải', 'suy nghĩ', 'tiền bạc', 'gì', 'chóng_mặt']"
nó cười với tất cả mng trừ tao mỉm_cười,Sadness,"['nó', 'cười', 'tất cả', 'mng trừ', 'tao', 'mỉm_cười']"
nguy hiểm vãi chưởng luôn ý,Fear,"['nguy hiểm', 'vãi', 'chưởng', 'luôn', 'ý']"
tôi thấy tương lai của tôi trong bức ảnh này cười_lớn,Other,"['tôi', 'thấy', 'tương lai', 'tôi', 'bức', 'ảnh', 'cười_lớn']"
chủ vô tâm có chó mà nuôi vất năn vất lóc không tắm rửa để bẩn thì trả có giận có ve,Disgust,"['chủ', 'vô tâm', 'chó', 'nuôi', 'vất', 'năn', 'vất lóc', 'không', 'tắm rửa', 'để', 'bẩn', 'trả', 'giận', 've']"
cái đồng hồ mọi người cho em hỏi giá bao nhiêu ạ,Other,"['cái', 'đồng hồ', 'mọi', 'người', 'em', 'hỏi', 'giá', 'bao nhiêu', 'ạ']"
không khéo nó còn giật cả bồ cười,Fear,"['không', 'khéo', 'nó', 'còn', 'giật', 'cả', 'bồ cười']"
lấy giẻ lau xong vắt chắc cũng được nửa,Other,"['lấy', 'giẻ', 'lau', 'xong', 'vắt', 'chắc', 'cũng', 'nửa']"
coi mà hồi hộp vãi cười_chảy_nước_mắt . nghỉ tới khúc nó nhảy trượt rớt xún chắc bó chửi banh nóc . v,Enjoyment,"['coi', 'hồi hộp', 'vãi', 'cười_chảy_nước_mắt', 'nghỉ', 'tới', 'khúc', 'nó', 'nhảy', 'trượt', 'rớt', 'xún', 'chắc bó', 'chửi', 'banh', 'nóc', 'v']"
cái này đi móc cống thốn lắm nè,Other,"['cái', 'móc', 'cống thốn', 'lắm', 'nè']"
môi trường tù chưa cho nó cái nó cần rồi,Other,"['môi trường', 'tù', 'chưa', 'nó', 'cái', 'nó', 'cần']"
per người yêu công sở nè cười_chảy_nước_mắt,Enjoyment,"['per', 'người yêu', 'công sở', 'nè', 'cười_chảy_nước_mắt']"
t mong nó té quá chời đùa,Enjoyment,"['t', 'mong', 'nó', 'té', 'chời', 'đùa']"
tôi từng trách bố mẹ sao sinh tôi ra trong hoàn cảnh này,Sadness,"['tôi', 'từng', 'trách', 'bố mẹ', 'sao', 'sinh', 'tôi', 'hoàn cảnh']"
hỏng rồi . dùng đồ như phá,Disgust,"['hỏng', 'dùng', 'đồ', 'phá']"
thật may em đã gặp được người tài xế tốt,Enjoyment,"['may', 'em', 'gặp', 'người', 'tài xế', 'tốt']"
thằng hack game nó gặp trùm cuối rồi khóc_nức_nở truyện đến đây là kết thúc sao khóc_nức_nở,Sadness,"['thằng', 'hack', 'game', 'nó', 'gặp', 'trùm', 'cuối', 'khóc_nức_nở truyện', 'đây', 'kết thúc', 'sao', 'khóc_nức_nở']"
bé hơn cả nhà mày,Disgust,"['bé', 'hơn', 'cả', 'nhà', 'mày']"
per thế cười_lớn nào lần nào đến fucklong uống cũng gặp ex đồng nghiệp đứng cửa chào tụt mút đéo muốn uống nữa cười,Anger,"['per', 'thế', 'cười_lớn', 'nào', 'lần', 'nào', 'fucklong', 'uống', 'cũng', 'gặp', 'ex', 'đồng nghiệp', 'đứng', 'cửa', 'chào tụt', 'mút', 'đéo', 'muốn', 'uống', 'cười']"
hôm nay đi qua vẫn thấy nói chuyện thải chảy thẳng ra sông thì bao giờ mới sạch được . haiz,Sadness,"['hôm nay', 'qua', 'vẫn', 'thấy', 'nói chuyện', 'thải', 'chảy', 'thẳng', 'sông', 'bao giờ', 'mới', 'sạch', 'haiz']"
hic . nhiều khi thấy bả ngu thiệc chứ kp đùa cười_chảy_nước_mắt,Disgust,"['hic', 'nhiều', 'thấy', 'bả', 'ngu', 'thiệc', 'chứ', 'kp', 'đùa', 'cười_chảy_nước_mắt']"
lò bếp dầu một thời nè gì per,Other,"['lò', 'bếp', 'dầu', 'thời', 'nè', 'gì', 'per']"
chúc mừng anh vỗ_tay chúc anh may mắn . cố lên,Enjoyment,"['chúc mừng', 'anh', 'vỗ_tay chúc', 'anh', 'may mắn', 'cố', 'lên']"
tao không được ăn thì mày cung đừng hòng,Disgust,"['tao', 'không', 'ăn', 'mày', 'cung', 'đừng', 'hòng']"
"per ít bửa đi coi , trailer thấy hấp dẫn quá",Enjoyment,"['per', 'ít', 'bửa', 'coi', 'trailer', 'thấy', 'hấp dẫn']"
gv có tâm vãi cười_chảy_nước_mắt,Enjoyment,"['gv', 'tâm vãi', 'cười_chảy_nước_mắt']"
"căm thù , uất đến tận họng mà không biết phải làm gì ? càng xem càng thấy đau lòng mặc dù không phải con mình . 1 xh thối nát , đồng tiền làm lu mờ nhân tính con người .",Anger,"['căm thù', 'uất', 'tận', 'họng', 'không', 'biết', 'phải', 'làm', 'gì', '?', 'càng', 'xem', 'càng', 'thấy', 'đau lòng', 'mặc dù', 'không', 'phải', 'con', 'mình', '1', 'xh', 'thối nát', 'đồng tiền', 'làm', 'lu mờ', 'nhân tính', 'con người']"
may mà bà già bảo năm hạn đừng đi chứ không hạn thật,Other,"['may mà', 'bà già', 'bảo', 'năm', 'hạn', 'đừng', 'chứ', 'không', 'hạn']"
hẳn là thần tài . mê tín vãi,Disgust,"['hẳn', 'thần tài', 'mê', 'tín vãi']"
rộng quá chỉ tổ phải dọn đi làm suốt ngày thì đã có không gian cả thành phố bắc kinh rồi nhà cũng chỉ cần như cái phòng ngủ mà thôi,Enjoyment,"['rộng', 'chỉ', 'tổ', 'phải', 'dọn', 'làm', 'suốt', 'ngày', 'không gian', 'cả', 'thành phố', 'bắc', 'kinh', 'nhà', 'cũng', 'chỉ', 'cần', 'cái', 'phòng', 'ngủ']"
rửa bát cũng được nấu cơm cũng được giặt quần áo cũng được miễn là có ba mẹ vợ con là được . làm gì cũng được,Other,"['rửa', 'bát', 'cũng', 'nấu', 'cơm', 'cũng', 'giặt', 'quần áo', 'cũng', 'miễn là', 'ba mẹ', 'vợ con', 'làm', 'gì', 'cũng']"
"đúng luật thị trường cung cầu thôi . ai cấm các bác ra phố gửi xe , hoặc đi taxi đến . chui vào viện làm gì ?",Other,"['đúng', 'luật', 'thị trường', 'cung cầu', 'ai', 'cấm', 'bác', 'phố', 'gửi', 'xe', 'hoặc', 'taxi', 'chui', 'vào', 'viện', 'làm', 'gì', '?']"
mày độc ác vãi,Disgust,"['mày', 'độc ác', 'vãi']"
độc mà lần nào đi viện cũng bắt chụp khóc_nức_nở,Sadness,"['độc', 'lần', 'nào', 'đi viện', 'cũng', 'bắt', 'chụp', 'khóc_nức_nở']"
đúng là càng ngày càng chán . cứ theo luật mà làm thì chán cực kỳ luôn,Sadness,"['đúng', 'càng ngày càng', 'chán', 'cứ', 'theo', 'luật', 'làm', 'chán', 'cực kỳ', 'luôn']"
"thời thanh xuân tôi từng yêu quý nét hiền thục của chị hiền mai . và đúng như cái tên hiền mai của chị , tên và tâm tính đều đẹp , hiếu thảo khó ai bằng . em xin chúc bác có thêm nhiều sức khỏe để chị có được nhg tháng ngày hạnh phúc , ấm áp bên mẹ ạ .",Enjoyment,"['thời', 'thanh xuân', 'tôi', 'từng', 'yêu', 'quý', 'nét', 'hiền thục', 'chị', 'hiền mai', 'đúng', 'cái', 'tên', 'hiền mai', 'chị', 'tên', 'tâm tính', 'đều', 'đẹp', 'hiếu thảo', 'khó', 'ai', 'bằng', 'em', 'xin', 'chúc', 'bác', 'thêm', 'nhiều', 'sức khỏe', 'để', 'chị', 'nhg', 'tháng', 'ngày', 'hạnh phúc', 'ấm áp', 'bên', 'mẹ', 'ạ']"
không dám đối mặt với sự thật mất buồn,Sadness,"['không', 'dám', 'đối mặt', 'sự thật', 'mất', 'buồn']"
1 vote nghỉ chơi,Anger,"['1', 'vote', 'nghỉ', 'chơi']"
thiệt là dễ thương quá đi mất . tim,Enjoyment,"['thiệt', 'dễ thương', 'mất', 'tim']"
bạn không cô đơn cười,Other,"['bạn', 'không', 'cô đơn', 'cười']"
nói không phải khỏe cho chồng tôi biết tôi thích cái gì là có dịp ổng mua liền khỏi cần tôi nhắc ba chồng tôi thì hễ có sầu riêng ngon là mang sang cho chứ cái loại toan tính như này thì vứt mẹ cho rồi,Anger,"['nói', 'không', 'phải', 'khỏe', 'chồng', 'tôi', 'biết', 'tôi', 'thích', 'cái', 'gì', 'dịp', 'ổng', 'mua', 'liền', 'khỏi', 'cần', 'tôi', 'nhắc', 'ba', 'chồng', 'tôi', 'hễ', 'sầu', 'riêng', 'ngon', 'mang', 'sang', 'chứ', 'cái', 'loại', 'toan tính', 'vứt', 'mẹ']"
như chết đi sống lại mỉm_cười,Sadness,"['chết đi sống', 'mỉm_cười']"
chị chia buồn với gia đình em,Sadness,"['chị', 'chia', 'buồn', 'gia đình', 'em']"
mình hỏi mua rồi mà người ta kiểu nữa muốn bán nữa không bạn,Other,"['mình', 'hỏi', 'mua', 'người', 'ta', 'kiểu', 'muốn', 'bán', 'không', 'bạn']"
lại mèo cam à cười,Surprise,"['mèo', 'cam', 'à', 'cười']"
mấy thằng con nào sủa câu công việc thì chịu đi than cái cười_lớn thì dume tụi bây sau này ráng làm giàu làm chủ nha con chứ nghèo thì con cái tụi bây phải đi làm thuê làm mướn gặp hoàn cảnh tương tự rồi tụi nó quay lại chửi vô mặt cha mẹ nó là chúng mày thì nhục lắm nha con .,Disgust,"['mấy', 'thằng', 'con', 'nào', 'sủa', 'câu', 'công việc', 'chịu', 'than', 'cái', 'cười_lớn', 'dume', 'tụi', 'bây', 'sau này', 'ráng', 'làm giàu', 'làm', 'chủ nha', 'con', 'chứ', 'nghèo', 'con cái', 'tụi', 'bây', 'phải', 'làm thuê', 'làm mướn', 'gặp', 'hoàn cảnh', 'tương tự', 'tụi', 'nó', 'quay', 'chửi', 'vô mặt', 'cha mẹ', 'nó', 'chúng mày', 'nhục', 'lắm', 'nha', 'con']"
ph cười phê hơn cả cần nhé . nên mua cái này về dùng tốt cho chó và người cười,Enjoyment,"['ph', 'cười phê', 'hơn', 'cả', 'cần', 'nhé', 'mua', 'cái', 'về', 'dùng', 'tốt', 'chó', 'người', 'cười']"
phải giết ngay không nó lại đẻ trứng,Other,"['phải', 'giết', 'ngay', 'không', 'nó', 'đẻ', 'trứng']"
hay lắm cười,Enjoyment,"['hay', 'lắm', 'cười']"
sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à,Enjoyment,"['sau', 'đọc', 'bài', 'mày', 'tao', 'cười', 'nhiều', 'gãy', 'mẹ', 'hàm', 'cái', 'à']"
này khả năng là ghét nên làm truy 7 năm trời trong khi kêu chỉ lấy dữ liệu từ 16 trở đi,Disgust,"['khả năng', 'ghét', 'làm', 'truy', '7', 'năm', 'trời', 'kêu', 'chỉ', 'lấy', 'dữ liệu', 'từ', '16', 'trở']"
người yêu tao bỏ tao rồi buồn,Sadness,"['người', 'yêu', 'tao', 'bỏ', 'tao', 'buồn']"
"tuổi thơ tao gặp toàn trai bánh bều , mít ướt . toàn là tao galang , dỗ dành . ôi cái cuộc đời này per",Sadness,"['tuổi thơ', 'tao', 'gặp', 'toàn', 'trai', 'bánh bều', 'mít ướt', 'toàn', 'tao', 'galang', 'dỗ dành', 'ôi', 'cái', 'cuộc đời', 'per']"
rảnh rảnh ngồi cưa bàn với cưa cổ thèn ngồi gần mỗi khi nó ghẹo cũng vui ?,Enjoyment,"['rảnh', 'rảnh', 'ngồi', 'cưa', 'bàn', 'cưa', 'cổ thèn', 'ngồi', 'gần', 'mỗi', 'nó', 'ghẹo', 'cũng', 'vui', '?']"
nên hướng dẫn người dân thực hiện quy định mới tháo gỡ khó khăn thì người_ta mới yên tâm ổn định làm theo quy định nộp thuế buôn bán đó là lâu dài là tăng trưởng này truy thu ngược lại phá sản luôn dẹp tiệm hết,Anger,"['hướng dẫn', 'người dân', 'thực hiện', 'quy định', 'mới', 'tháo gỡ', 'khó khăn', 'người_ta', 'mới', 'yên tâm', 'ổn định', 'làm', 'theo', 'quy định', 'nộp', 'thuế', 'buôn bán', 'lâu dài', 'tăng trưởng', 'truy thu', 'ngược lại', 'phá sản', 'luôn', 'dẹp', 'tiệm', 'hết']"
địt_mẹ thực tế như này còn hay . tiếc là đéo ở gần mình cười,Sadness,"['địt_mẹ', 'thực tế', 'còn', 'hay', 'tiếc', 'đéo', 'gần', 'mình', 'cười']"
thôi phúc này em không dám nhận cười,Enjoyment,"['thôi phúc', 'em', 'không', 'dám', 'nhận', 'cười']"
và trong đó có tôi cười_chảy_nước_mắt,Enjoyment,"['tôi', 'cười_chảy_nước_mắt']"
cắt . cảm ơn đoạn giả dối kia đã giúp các bạn trẻ có thêm niềm tin về 1 tình yêu đẹp cười_lăn_lộn_trên_sàn riêng tao đéo tin nhé,Disgust,"['cắt', 'cảm ơn', 'đoạn', 'giả dối', 'giúp', 'bạn', 'trẻ', 'thêm', 'niềm', 'tin', 'về', '1', 'tình yêu', 'đẹp', 'cười_lăn_lộn_trên_sàn', 'riêng', 'tao', 'đéo', 'tin', 'nhé']"
còn tiền không ủng hộ cho ngân hòa kìa răng sứ ủng hộ audi cười_nhe_răng,Disgust,"['còn', 'tiền', 'không', 'ủng hộ', 'ngân hòa', 'kìa', 'răng sứ', 'ủng hộ', 'audi', 'cười_nhe_răng']"
"đã ra tù nhưng chắc nhớ tù quá , muốn quay lại trại nên mặc quả đồ này đùa ậy",Disgust,"['tù', 'nhưng', 'chắc', 'nhớ', 'tù', 'muốn', 'quay', 'trại', 'mặc', 'quả đồ', 'đùa', 'ậy']"
rồi liệu nằm với vợ ông làm thế nào nhỉ,Other,"['liệu', 'nằm', 'vợ', 'ông', 'làm', 'thế nào', 'nhỉ']"
tư đen đâu tối về diễn lại coi,Enjoyment,"['tư', 'đen', 'đâu', 'tối', 'về', 'diễn', 'coi']"
em chưa có người yêu . có ai yêu em không . em cô đơn quá,Sadness,"['em', 'chưa', 'người yêu', 'ai', 'yêu', 'em', 'không', 'em', 'cô đơn']"
nhốt hết mấy thành phần hát karaoke đấy vào sọt đi trời,Anger,"['nhốt', 'hết', 'mấy', 'thành phần', 'hát', 'karaoke', 'đấy', 'vào', 'sọt', 'trời']"
mình cũng vậy nè cười,Other,"['mình', 'cũng', 'nè', 'cười']"
rung điện thoại chứ rung động gì,Other,"['rung', 'điện thoại', 'chứ', 'rung động', 'gì']"
per mày cũng cắt tóc giống thế đi cho đẹp cười,Enjoyment,"['per', 'mày', 'cũng', 'cắt', 'tóc', 'giống', 'thế', 'đẹp', 'cười']"
nhìn 2 cụ thương lạ lùng . nhìu lúc ước sao về già mình được nv thôi .,Enjoyment,"['nhìn', '2', 'cụ', 'thương', 'lạ lùng', 'nhìu', 'lúc', 'ước sao', 'về', 'già', 'mình', 'nv']"
haiz đó là 1 câu chuyện khá bùn,Sadness,"['haiz', '1', 'câu chuyện', 'khá', 'bùn']"
đẹp trai v buồn,Enjoyment,"['đẹp', 'trai', 'v', 'buồn']"
mẹ mày đã đánh mày tan xác chưa . phải tao thì mẹ tao cho nhừ tử luôn rồi ?,Anger,"['mẹ', 'mày', 'đánh', 'mày', 'tan', 'xác', 'chưa', 'phải', 'tao', 'mẹ', 'tao', 'nhừ tử', 'luôn', '?']"
còn không ngồi xuống dọn phụ em nó mà ngồi bấm điện thoại,Anger,"['còn', 'không', 'ngồi', 'xuống', 'dọn', 'phụ', 'em', 'nó', 'ngồi', 'bấm', 'điện thoại']"
ê sao tao với bồ tôi mạnh ai nấy ăn hết vậy,Surprise,"['ê', 'sao', 'tao', 'bồ', 'tôi', 'mạnh', 'ai nấy', 'ăn', 'hết']"
có mà thần kinh hơn ấy vô_cảm,Disgust,"['thần kinh', 'hơn', 'ấy', 'vô_cảm']"
các bạn đéo biết được đâu vì các bạn đbh gặp thì lsao các bạn biết được mấy con mụ già đi mất dạy như thế nào . địt_mẹ cậy mình già là muốn đi thế đéo nào cũng được ý . đi sai xong chửi người ta mới vãi chứ dume có ngày đâm vào người ta chết có ngày ở đấy mà già mồm . cứ kêu người ta lớn tuổi hơn phải thế này tno nhưng có lớn mà đéo có học thì cũng đéo là cái gì,Disgust,"['bạn', 'đéo', 'biết', 'đâu', 'bạn', 'đbh', 'gặp', 'lsao', 'bạn', 'biết', 'mấy', 'con', 'mụ', 'già', 'mất dạy', 'như thế nào', 'địt_mẹ', 'cậy', 'mình', 'già', 'muốn', 'thế', 'đéo', 'nào', 'cũng', 'ý', 'sai', 'xong', 'chửi', 'người', 'ta', 'mới', 'vãi', 'chứ', 'dume', 'ngày', 'đâm', 'vào', 'người', 'ta', 'chết', 'ngày', 'đấy', 'già', 'mồm', 'cứ', 'kêu', 'người', 'ta', 'lớn tuổi', 'hơn', 'phải', 'thế này', 'tno', 'nhưng', 'lớn', 'đéo', 'có học', 'cũng', 'đéo', 'cái', 'gì']"
ui nghe ấm thế,Enjoyment,"['ui', 'nghe', 'ấm', 'thế']"
thả anh tôi về lái flc lên 2 lít cho tôi về bờ với ạ rụt_rè,Disgust,"['thả', 'anh', 'tôi', 'về', 'lái', 'flc', 'lên', '2', 'lít', 'tôi', 'về', 'bờ', 'ạ', 'rụt_rè']"
quản_trị_viên hỏi thế này thì có khác gì giữa thịt lợn và thịt chó ăn món nào ? quản_trị_viên hỏi thế này là hơi coi thường chị em đó nghi_ngờ,Anger,"['quản_trị_viên', 'hỏi', 'thế này', 'khác', 'gì', 'giữa', 'thịt', 'lợn', 'thịt', 'chó', 'ăn', 'món', 'nào', '? quản_trị_viên', 'hỏi', 'thế này', 'hơi', 'coi thường', 'chị em', 'nghi_ngờ']"
mê trai hơn bạn có thật buồn,Enjoyment,"['mê', 'trai', 'hơn', 'bạn', 'buồn']"
thật dume nge yêu thương gì đâu cười bắn tim bụp bụp,Enjoyment,"['dume nge', 'yêu thương', 'gì', 'đâu', 'cười', 'bắn', 'tim', 'bụp', 'bụp']"
kém sang,Disgust,"['kém', 'sang']"
nhà nhỏ hay nhà to thì chỉ cần có tính gọn gàng ngăn nắp và sạch sẽ là được,Other,"['nhà', 'nhỏ', 'hay', 'nhà', 'to', 'chỉ', 'cần', 'tính', 'gọn gàng', 'ngăn nắp', 'sạch sẽ']"
chuẩn luôn cười,Enjoyment,"['chuẩn', 'luôn', 'cười']"
địt_mẹ trí tuệ vãi,Enjoyment,"['địt_mẹ', 'trí tuệ', 'vãi']"
"ai bảo mèo đực hay đi khỏi nhà chứ quàng thượng nhà tao toàn ngủ , ngủ cả ngày cả đêm , đang ngủ mắc tè xong dậy đi tè rồi vào ngủ tiếp , ngủ hơn heo đùa ậy",Disgust,"['ai', 'bảo', 'mèo', 'đực', 'hay', 'khỏi', 'nhà', 'chứ', 'quàng', 'thượng', 'nhà', 'tao', 'toàn', 'ngủ', 'ngủ', 'cả', 'ngày', 'cả', 'đêm', 'ngủ', 'mắc', 'tè', 'xong', 'dậy', 'tè', 'vào', 'ngủ', 'tiếp', 'ngủ', 'hơn', 'heo', 'đùa', 'ậy']"
"tình đến , rồi tình cũng đi mỉm_cười",Sadness,"['tình', 'tình', 'cũng', 'mỉm_cười']"
vì tao hay bị chúng nó chọc nên thấy buồn,Sadness,"['tao', 'hay', 'chúng nó', 'chọc', 'thấy', 'buồn']"
ôi đàn bà là những niềm đau cười_lăn_lộn_trên_sàn,Disgust,"['ôi', 'đàn bà', 'niềm', 'đau', 'cười_lăn_lộn_trên_sàn']"
tinh hoa hội tụ hết vào cái này,Other,"['tinh hoa', 'hội tụ', 'hết', 'vào', 'cái']"
đúng là khốn nạn mà,Anger,"['đúng', 'khốn nạn']"
haiz nuôi được nuôi không thì thôi chứ nuôi mà để v coi được haiz,Sadness,"['haiz', 'nuôi', 'nuôi', 'không', 'thì thôi', 'chứ', 'nuôi', 'để', 'v', 'coi', 'haiz']"
thật tình là rất xin lỗi anh ở trog video . hi vọng sẽ gặp được anh để xin lỗi và tạ tội với anh . thật ra hộp quà trong video là của con cười_lớn per với người yêu nó tặng nhau dịp sinh nhật . híc,Sadness,"['thật tình', 'xin lỗi', 'anh', 'trog', 'video', 'hi vọng', 'gặp', 'anh', 'để', 'xin lỗi', 'tạ tội', 'anh', 'thật ra', 'hộp', 'quà', 'video', 'con', 'cười_lớn per', 'người yêu', 'nó', 'tặng', 'nhau', 'dịp', 'sinh nhật', 'híc']"
đã bảo bố mà mật vụ rồi ! hỏi lằm hỏi lốn,Anger,"['bảo bố', 'mật vụ', '!', 'hỏi', 'lằm', 'hỏi', 'lốn']"
t chỉ thấy tình yêu của tao nó tan vỡ thôi,Sadness,"['t', 'chỉ', 'thấy', 'tình yêu', 'tao', 'nó', 'tan vỡ']"
